date,step2_state,svix_available,step4_state,vix,svix_close,svix_shares,svix_value,cash,portfolio_value
2023-02-13,BULL_100,YES,INACTIVE,20.34,17.24,0.0,0.0,107279.43,107279.43
2023-02-14,BULL_100,YES,INACTIVE,18.91,17.89,0.0,0.0,107279.43,107279.43
2023-02-15,BULL_100,YES,INACTIVE,18.23,18.16,0.0,0.0,107279.43,107279.43
2023-02-16,BULL_100,YES,INACTIVE,20.17,17.25,0.0,0.0,107279.43,107279.43
2023-02-17,BULL_100,YES,INACTIVE,20.02,17.25,0.0,0.0,107279.43,107279.43
2023-02-21,BULL_100,YES,INACTIVE,22.87,15.89,0.0,0.0,107279.43,107279.43
2023-02-22,BULL_100,YES,INACTIVE,22.29,16.52,0.0,0.0,107279.43,107279.43
2023-02-23,BULL_100,YES,INACTIVE,21.14,17.0,0.0,0.0,107279.43,107279.43
2023-02-24,BULL_100,YES,INACTIVE,21.67,16.4,0.0,0.0,107279.43,107279.43
2023-02-27,BULL_100,YES,INACTIVE,20.95,17.0,0.0,0.0,107279.43,107279.43
2023-02-28,BULL_100,YES,INACTIVE,20.7,17.36,0.0,0.0,107279.43,107279.43
2023-03-01,BULL_100,YES,INACTIVE,20.58,17.18,0.0,0.0,107279.43,107279.43
2023-03-02,DEFENSIVE_SPY,YES,INACTIVE,19.59,17.81,0.0,0.0,107279.43,107279.43
2023-03-03,DEFENSIVE_SPY,YES,INACTIVE,18.49,18.37,0.0,0.0,107279.43,107279.43
2023-03-06,BULL_100,YES,INACTIVE,18.61,18.61,0.0,0.0,107279.43,107279.43
2023-03-07,BULL_100,YES,INACTIVE,19.59,18.16,0.0,0.0,107279.43,107279.43
2023-03-08,BULL_100,YES,INACTIVE,19.11,18.49,0.0,0.0,107279.43,107279.43
2023-03-09,BULL_100,YES,INACTIVE,22.61,16.38,0.0,0.0,107279.43,107279.43
2023-03-10,CASH,YES,CASH_IDLE,24.8,14.89,0.0,0.0,107279.43,107279.43
2023-03-13,CASH,YES,CASH_IDLE,26.52,14.19,0.0,0.0,107279.43,107279.43
2023-03-14,CASH,YES,CASH_IDLE,23.73,15.25,0.0,0.0,107279.43,107279.43
2023-03-15,CASH,YES,CASH_IDLE,26.14,13.85,0.0,0.0,107279.43,107279.43
2023-03-16,CASH,YES,CASH_IDLE,22.99,15.05,0.0,0.0,107279.43,107279.43
2023-03-17,SMA_RECOVERY,YES,INACTIVE,25.51,13.75,0.0,0.0,107279.43,107279.43
2023-03-20,CASH,YES,CASH_IDLE,24.15,13.99,0.0,0.0,107279.43,107279.43
2023-03-21,SMA_RECOVERY,YES,INACTIVE,21.38,15.33,0.0,0.0,107279.43,107279.43
2023-03-22,BULL_100,YES,INACTIVE,22.26,14.83,0.0,0.0,107279.43,107279.43
2023-03-23,BULL_100,YES,INACTIVE,22.61,14.75,0.0,0.0,107279.43,107279.43
2023-03-24,DEFENSIVE_SPY,YES,INACTIVE,21.74,14.9,0.0,0.0,107279.43,107279.43
2023-03-27,DEFENSIVE_SPY,YES,INACTIVE,20.6,15.57,0.0,0.0,107279.43,107279.43
2023-03-28,DEFENSIVE_SPY,YES,INACTIVE,19.97,15.91,0.0,0.0,107279.43,107279.43
2023-03-29,DEFENSIVE_SPY,YES,INACTIVE,19.12,16.4,0.0,0.0,107279.43,107279.43
2023-03-30,DEFENSIVE_SPY,YES,INACTIVE,19.02,16.47,0.0,0.0,107279.43,107279.43
2023-03-31,BULL_100,YES,INACTIVE,18.7,16.55,0.0,0.0,107279.43,107279.43
2023-04-03,BULL_100,YES,INACTIVE,18.55,16.93,0.0,0.0,107279.43,107279.43
2023-04-04,BULL_100,YES,INACTIVE,19.0,16.65,0.0,0.0,107279.43,107279.43
2023-04-05,BULL_100,YES,INACTIVE,19.08,16.73,0.0,0.0,107279.43,107279.43
2023-04-06,BULL_100,YES,INACTIVE,18.4,17.02,0.0,0.0,107279.43,107279.43
2023-04-10,BULL_100,YES,INACTIVE,18.97,17.22,0.0,0.0,107279.43,107279.43
2023-04-11,BULL_100,YES,INACTIVE,19.1,17.33,0.0,0.0,107279.43,107279.43
2023-04-12,BULL_100,YES,INACTIVE,19.09,17.28,0.0,0.0,107279.43,107279.43
2023-04-13,BULL_100,YES,INACTIVE,17.8,17.88,0.0,0.0,107279.43,107279.43
2023-04-14,BULL_100,YES,INACTIVE,17.07,18.13,0.0,0.0,107279.43,107279.43
2023-04-17,BULL_100,YES,INACTIVE,16.95,18.65,0.0,0.0,107279.43,107279.43
2023-04-18,BULL_100,YES,INACTIVE,16.83,18.76,0.0,0.0,107279.43,107279.43
2023-04-19,BULL_100,YES,INACTIVE,16.46,18.82,0.0,0.0,107279.43,107279.43
2023-04-20,BULL_100,YES,INACTIVE,17.17,18.46,0.0,0.0,107279.43,107279.43
2023-04-21,BULL_100,YES,INACTIVE,16.77,18.79,0.0,0.0,107279.43,107279.43
2023-04-24,BULL_100,YES,INACTIVE,16.89,18.88,0.0,0.0,107279.43,107279.43
2023-04-25,BULL_100,YES,INACTIVE,18.76,17.47,0.0,0.0,107279.43,107279.43
2023-04-26,BULL_100,YES,INACTIVE,18.84,17.8,0.0,0.0,107279.43,107279.43
2023-04-27,BULL_100,YES,INACTIVE,17.03,18.62,0.0,0.0,107279.43,107279.43
2023-04-28,BULL_100,YES,INACTIVE,15.78,19.23,0.0,0.0,107279.43,107279.43
2023-05-01,BULL_100,YES,INACTIVE,16.08,19.28,0.0,0.0,107279.43,107279.43
2023-05-02,BULL_100,YES,INACTIVE,17.78,18.6,0.0,0.0,107279.43,107279.43
2023-05-03,BULL_100,YES,INACTIVE,18.34,17.7,0.0,0.0,107279.43,107279.43
2023-05-04,BULL_100,YES,INACTIVE,20.09,17.39,0.0,0.0,107279.43,107279.43
2023-05-05,BULL_100,YES,INACTIVE,17.19,18.52,0.0,0.0,107279.43,107279.43
2023-05-08,BULL_100,YES,INACTIVE,16.98,18.79,0.0,0.0,107279.43,107279.43
2023-05-09,BULL_100,YES,INACTIVE,17.71,18.47,0.0,0.0,107279.43,107279.43
2023-05-10,BULL_100,YES,INACTIVE,16.94,18.95,0.0,0.0,107279.43,107279.43
2023-05-11,BULL_100,YES,INACTIVE,16.93,19.15,0.0,0.0,107279.43,107279.43
2023-05-12,BULL_100,YES,INACTIVE,17.03,19.07,0.0,0.0,107279.43,107279.43
2023-05-15,BULL_100,YES,INACTIVE,17.12,19.64,0.0,0.0,107279.43,107279.43
2023-05-16,BULL_100,YES,INACTIVE,17.99,19.06,0.0,0.0,107279.43,107279.43
2023-05-17,BULL_100,YES,INACTIVE,16.87,19.68,0.0,0.0,107279.43,107279.43
2023-05-18,BULL_100,YES,INACTIVE,16.05,20.53,0.0,0.0,107279.43,107279.43
2023-05-19,BULL_100,YES,INACTIVE,16.81,19.94,0.0,0.0,107279.43,107279.43
2023-05-22,BULL_100,YES,INACTIVE,17.21,19.92,0.0,0.0,107279.43,107279.43
2023-05-23,BULL_100,YES,INACTIVE,18.53,19.61,0.0,0.0,107279.43,107279.43
2023-05-24,BULL_100,YES,INACTIVE,20.03,19.15,0.0,0.0,107279.43,107279.43
2023-05-25,BULL_100,YES,INACTIVE,19.14,19.24,0.0,0.0,107279.43,107279.43
2023-05-26,BULL_100,YES,INACTIVE,17.95,19.97,0.0,0.0,107279.43,107279.43
2023-05-30,BULL_100,YES,INACTIVE,17.46,20.52,0.0,0.0,107279.43,107279.43
2023-05-31,BULL_100,YES,INACTIVE,17.94,20.65,0.0,0.0,107279.43,107279.43
2023-06-01,BULL_100,YES,INACTIVE,15.65,21.78,0.0,0.0,107279.43,107279.43
2023-06-02,BULL_100,YES,INACTIVE,14.6,22.65,0.0,0.0,107279.43,107279.43
2023-06-05,BULL_100,YES,INACTIVE,14.73,23.16,0.0,0.0,107279.43,107279.43
2023-06-06,BULL_100,YES,INACTIVE,13.96,24.47,0.0,0.0,107279.43,107279.43
2023-06-07,BULL_100,YES,INACTIVE,13.94,24.35,0.0,0.0,107279.43,107279.43
2023-06-08,BULL_100,YES,INACTIVE,13.65,24.98,0.0,0.0,107279.43,107279.43
2023-06-09,BULL_100,YES,INACTIVE,13.83,24.77,0.0,0.0,107279.43,107279.43
2023-06-12,BULL_100,YES,INACTIVE,15.01,24.68,0.0,0.0,107279.43,107279.43
2023-06-13,BULL_100,YES,INACTIVE,14.61,24.79,0.0,0.0,107279.43,107279.43
2023-06-14,BULL_100,YES,INACTIVE,13.88,25.49,0.0,0.0,107279.43,107279.43
2023-06-15,BULL_100,YES,INACTIVE,14.5,24.78,0.0,0.0,107279.43,107279.43
2023-06-16,BULL_TRIMMED,YES,INACTIVE,13.54,25.71,0.0,0.0,107279.43,107279.43
2023-06-20,BULL_TRIMMED,YES,INACTIVE,13.88,25.62,0.0,0.0,107279.43,107279.43
2023-06-21,BULL_TRIMMED,YES,INACTIVE,13.2,26.25,0.0,0.0,107279.43,107279.43
2023-06-22,BULL_TRIMMED,YES,INACTIVE,12.91,26.79,0.0,0.0,107279.43,107279.43
2023-06-23,BULL_TRIMMED,YES,INACTIVE,13.44,26.45,0.0,0.0,107279.43,107279.43
2023-06-26,BULL_100,YES,INACTIVE,14.25,26.5,0.0,0.0,107279.43,107279.43
2023-06-27,BULL_100,YES,INACTIVE,13.74,27.21,0.0,0.0,107279.43,107279.43
2023-06-28,BULL_100,YES,INACTIVE,13.43,27.97,0.0,0.0,107279.43,107279.43
2023-06-29,BULL_100,YES,INACTIVE,13.54,27.6,0.0,0.0,107279.43,107279.43
2023-06-30,BULL_100,YES,INACTIVE,13.59,28.1,0.0,0.0,107279.43,107279.43
2023-07-03,BULL_100,YES,INACTIVE,13.57,28.15,0.0,0.0,107279.43,107279.43
2023-07-05,BULL_100,YES,INACTIVE,14.18,27.69,0.0,0.0,107279.43,107279.43
2023-07-06,BULL_100,YES,INACTIVE,15.44,26.16,0.0,0.0,107279.43,107279.43
2023-07-07,BULL_100,YES,INACTIVE,14.83,26.85,0.0,0.0,107279.43,107279.43
2023-07-10,BULL_100,YES,INACTIVE,15.07,27.06,0.0,0.0,107279.43,107279.43
2023-07-11,BULL_100,YES,INACTIVE,14.84,27.35,0.0,0.0,107279.43,107279.43
2023-07-12,BULL_100,YES,INACTIVE,13.54,28.84,0.0,0.0,107279.43,107279.43
2023-07-13,BULL_100,YES,INACTIVE,13.61,28.68,0.0,0.0,107279.43,107279.43
2023-07-14,BULL_100,YES,INACTIVE,13.34,28.98,0.0,0.0,107279.43,107279.43
2023-07-17,BULL_100,YES,INACTIVE,13.48,29.06,0.0,0.0,107279.43,107279.43
2023-07-18,BULL_100,YES,INACTIVE,13.3,29.45,0.0,0.0,107279.43,107279.43
2023-07-19,BULL_100,YES,INACTIVE,13.76,28.55,0.0,0.0,107279.43,107279.43
2023-07-20,BULL_100,YES,INACTIVE,13.99,28.9,0.0,0.0,107279.43,107279.43
2023-07-21,BULL_100,YES,INACTIVE,13.6,29.25,0.0,0.0,107279.43,107279.43
2023-07-24,BULL_100,YES,INACTIVE,13.91,29.71,0.0,0.0,107279.43,107279.43
2023-07-25,BULL_100,YES,INACTIVE,13.86,29.9,0.0,0.0,107279.43,107279.43
2023-07-26,BULL_100,YES,INACTIVE,13.19,30.42,0.0,0.0,107279.43,107279.43
2023-07-27,BULL_100,YES,INACTIVE,14.41,29.2,0.0,0.0,107279.43,107279.43
2023-07-28,BULL_100,YES,INACTIVE,13.33,30.01,0.0,0.0,107279.43,107279.43
2023-07-31,BULL_100,YES,INACTIVE,13.63,30.36,0.0,0.0,107279.43,107279.43
2023-08-01,BULL_100,YES,INACTIVE,13.93,29.94,0.0,0.0,107279.43,107279.43
2023-08-02,BULL_100,YES,INACTIVE,16.09,27.27,0.0,0.0,107279.43,107279.43
2023-08-03,BULL_100,YES,INACTIVE,15.92,27.59,0.0,0.0,107279.43,107279.43
2023-08-04,BULL_100,YES,INACTIVE,17.1,26.42,0.0,0.0,107279.43,107279.43
2023-08-07,BULL_100,YES,INACTIVE,15.77,27.71,0.0,0.0,107279.43,107279.43
2023-08-08,BULL_100,YES,INACTIVE,15.99,27.14,0.0,0.0,107279.43,107279.43
2023-08-09,BULL_100,YES,INACTIVE,15.96,27.5,0.0,0.0,107279.43,107279.43
2023-08-10,BULL_100,YES,INACTIVE,15.85,27.4,0.0,0.0,107279.43,107279.43
2023-08-11,BULL_100,YES,INACTIVE,14.84,28.43,0.0,0.0,107279.43,107279.43
2023-08-14,BULL_100,YES,INACTIVE,14.82,28.94,0.0,0.0,107279.43,107279.43
2023-08-15,BULL_100,YES,INACTIVE,16.46,27.1,0.0,0.0,107279.43,107279.43
2023-08-16,BULL_100,YES,INACTIVE,16.78,26.85,0.0,0.0,107279.43,107279.43
2023-08-17,DEFENSIVE_BOTH,YES,INACTIVE,17.89,25.46,0.0,0.0,107279.43,107279.43
2023-08-18,DEFENSIVE_BOTH,YES,INACTIVE,17.3,26.17,0.0,0.0,107279.43,107279.43
2023-08-21,DEFENSIVE_BOTH,YES,INACTIVE,17.13,26.86,0.0,0.0,107279.43,107279.43
2023-08-22,DEFENSIVE_BOTH,YES,INACTIVE,16.97,26.73,0.0,0.0,107279.43,107279.43
2023-08-23,DEFENSIVE_BOTH,YES,INACTIVE,15.98,27.97,0.0,0.0,107279.43,107279.43
2023-08-24,DEFENSIVE_BOTH,YES,INACTIVE,17.2,26.57,0.0,0.0,107279.43,107279.43
2023-08-25,DEFENSIVE_BOTH,YES,INACTIVE,15.68,27.62,0.0,0.0,107279.43,107279.43
2023-08-28,DEFENSIVE_BOTH,YES,INACTIVE,15.08,28.75,0.0,0.0,107279.43,107279.43
2023-08-29,DEFENSIVE_BOTH,YES,INACTIVE,14.45,29.44,0.0,0.0,107279.43,107279.43
2023-08-30,DEFENSIVE_BOTH,YES,INACTIVE,13.88,30.45,0.0,0.0,107279.43,107279.43
2023-08-31,BULL_100,YES,INACTIVE,13.57,31.02,0.0,0.0,107279.43,107279.43
2023-09-01,BULL_100,YES,INACTIVE,13.09,31.45,0.0,0.0,107279.43,107279.43
2023-09-05,BULL_100,YES,INACTIVE,14.01,31.13,0.0,0.0,107279.43,107279.43
2023-09-06,BULL_100,YES,INACTIVE,14.45,30.66,0.0,0.0,107279.43,107279.43
2023-09-07,BULL_100,YES,INACTIVE,14.4,30.81,0.0,0.0,107279.43,107279.43
2023-09-08,DEFENSIVE_SPY,YES,INACTIVE,13.84,31.4,0.0,0.0,107279.43,107279.43
2023-09-11,DEFENSIVE_SPY,YES,INACTIVE,13.8,31.96,0.0,0.0,107279.43,107279.43
2023-09-12,DEFENSIVE_SPY,YES,INACTIVE,14.23,31.89,0.0,0.0,107279.43,107279.43
2023-09-13,DEFENSIVE_SPY,YES,INACTIVE,13.48,32.47,0.0,0.0,107279.43,107279.43
2023-09-14,DEFENSIVE_SPY,YES,INACTIVE,12.82,33.42,0.0,0.0,107279.43,107279.43
2023-09-15,DEFENSIVE_SPY,YES,INACTIVE,13.79,32.14,0.0,0.0,107279.43,107279.43
2023-09-18,DEFENSIVE_SPY,YES,INACTIVE,14.0,32.35,0.0,0.0,107279.43,107279.43
2023-09-19,DEFENSIVE_BOTH,YES,INACTIVE,14.11,32.49,0.0,0.0,107279.43,107279.43
2023-09-20,DEFENSIVE_BOTH,YES,INACTIVE,15.14,31.14,0.0,0.0,107279.43,107279.43
2023-09-21,DEFENSIVE_BOTH,YES,INACTIVE,17.54,28.67,0.0,0.0,107279.43,107279.43
2023-09-22,DEFENSIVE_BOTH,YES,INACTIVE,17.2,28.76,0.0,0.0,107279.43,107279.43
2023-09-25,DEFENSIVE_BOTH,YES,INACTIVE,16.9,28.96,0.0,0.0,107279.43,107279.43
2023-09-26,DEFENSIVE_BOTH,YES,INACTIVE,18.94,26.46,0.0,0.0,107279.43,107279.43
2023-09-27,DEFENSIVE_BOTH,YES,INACTIVE,18.22,27.23,0.0,0.0,107279.43,107279.43
2023-09-28,DEFENSIVE_BOTH,YES,INACTIVE,17.34,28.6,0.0,0.0,107279.43,107279.43
2023-09-29,DEFENSIVE_BOTH,YES,INACTIVE,17.52,28.0,0.0,0.0,107279.43,107279.43
2023-10-02,DEFENSIVE_BOTH,YES,INACTIVE,17.61,27.93,0.0,0.0,107279.43,107279.43
2023-10-03,DEFENSIVE_BOTH,YES,INACTIVE,19.78,25.34,0.0,0.0,107279.43,107279.43
2023-10-04,DEFENSIVE_BOTH,YES,INACTIVE,18.58,26.33,0.0,0.0,107279.43,107279.43
2023-10-05,DEFENSIVE_BOTH,YES,INACTIVE,18.49,26.6,0.0,0.0,107279.43,107279.43
2023-10-06,DEFENSIVE_BOTH,YES,INACTIVE,17.45,27.19,0.0,0.0,107279.43,107279.43
2023-10-09,DEFENSIVE_BOTH,YES,INACTIVE,17.7,27.57,0.0,0.0,107279.43,107279.43
2023-10-10,DEFENSIVE_BOTH,YES,INACTIVE,17.03,28.4,0.0,0.0,107279.43,107279.43
2023-10-11,DEFENSIVE_BOTH,YES,INACTIVE,16.09,29.13,0.0,0.0,107279.43,107279.43
2023-10-12,DEFENSIVE_SPY,YES,INACTIVE,16.69,28.37,0.0,0.0,107279.43,107279.43
2023-10-13,DEFENSIVE_SPY,YES,INACTIVE,19.32,24.9,0.0,0.0,107279.43,107279.43
2023-10-16,DEFENSIVE_SPY,YES,INACTIVE,17.21,27.05,0.0,0.0,107279.43,107279.43
2023-10-17,DEFENSIVE_SPY,YES,INACTIVE,17.88,26.27,0.0,0.0,107279.43,107279.43
2023-10-18,DEFENSIVE_SPY,YES,INACTIVE,19.22,25.11,0.0,0.0,107279.43,107279.43
2023-10-19,DEFENSIVE_SPY,YES,INACTIVE,21.4,23.5,0.0,0.0,107279.43,107279.43
2023-10-20,DEFENSIVE_BOTH,YES,INACTIVE,21.71,23.28,0.0,0.0,107279.43,107279.43
2023-10-23,CASH,YES,CASH_IDLE,20.37,24.42,0.0,0.0,107279.43,107279.43
2023-10-24,CASH,YES,CASH_IDLE,18.97,25.25,0.0,0.0,107279.43,107279.43
2023-10-25,SMA_RECOVERY,YES,INACTIVE,20.19,23.27,0.0,0.0,107279.43,107279.43
2023-10-26,CASH,YES,CASH_IDLE,20.68,23.91,0.0,0.0,107279.43,107279.43
2023-10-27,CASH,YES,CASH_IDLE,21.27,22.87,0.0,0.0,107279.43,107279.43
2023-10-30,CASH,YES,CASH_IDLE,19.75,24.39,0.0,0.0,107279.43,107279.43
2023-10-31,CASH,YES,CASH_IDLE,18.14,25.78,0.0,0.0,107279.43,107279.43
2023-11-01,CASH,YES,CASH_IDLE,16.87,27.01,0.0,0.0,107279.43,107279.43
2023-11-02,SMA_RECOVERY,YES,INACTIVE,15.66,27.76,0.0,0.0,107279.43,107279.43
2023-11-03,BULL_100,YES,INACTIVE,14.91,28.7,0.0,0.0,107279.43,107279.43
2023-11-06,BULL_100,YES,INACTIVE,14.89,29.56,0.0,0.0,107279.43,107279.43
2023-11-07,BULL_100,YES,INACTIVE,14.81,29.76,0.0,0.0,107279.43,107279.43
2023-11-08,BULL_100,YES,INACTIVE,14.45,30.22,0.0,0.0,107279.43,107279.43
2023-11-09,BULL_100,YES,INACTIVE,15.29,29.08,0.0,0.0,107279.43,107279.43
2023-11-10,BULL_100,YES,INACTIVE,14.17,29.75,0.0,0.0,107279.43,107279.43
2023-11-13,BULL_100,YES,INACTIVE,14.76,30.59,0.0,0.0,107279.43,107279.43
2023-11-14,BULL_100,YES,INACTIVE,14.16,30.93,0.0,0.0,107279.43,107279.43
2023-11-15,BULL_100,YES,INACTIVE,14.18,31.34,0.0,0.0,107279.43,107279.43
2023-11-16,BULL_100,YES,INACTIVE,14.32,31.82,0.0,0.0,107279.43,107279.43
2023-11-17,BULL_100,YES,INACTIVE,13.8,32.37,0.0,0.0,107279.43,107279.43
2023-11-20,BULL_100,YES,INACTIVE,13.41,32.52,0.0,0.0,107279.43,107279.43
2023-11-21,BULL_100,YES,INACTIVE,13.35,33.15,0.0,0.0,107279.43,107279.43
2023-11-22,BULL_100,YES,INACTIVE,12.85,32.9,0.0,0.0,107279.43,107279.43
2023-11-24,BULL_100,YES,INACTIVE,12.46,34.3,0.0,0.0,107279.43,107279.43
2023-11-27,BULL_100,YES,INACTIVE,12.69,34.18,0.0,0.0,107279.43,107279.43
2023-11-28,BULL_100,YES,INACTIVE,12.69,34.66,0.0,0.0,107279.43,107279.43
2023-11-29,BULL_100,YES,INACTIVE,12.98,34.19,0.0,0.0,107279.43,107279.43
2023-11-30,BULL_100,YES,INACTIVE,12.92,34.38,0.0,0.0,107279.43,107279.43
2023-12-01,BULL_100,YES,INACTIVE,12.63,34.86,0.0,0.0,107279.43,107279.43
2023-12-04,BULL_100,YES,INACTIVE,13.08,34.55,0.0,0.0,107279.43,107279.43
2023-12-05,BULL_100,YES,INACTIVE,12.85,34.7,0.0,0.0,107279.43,107279.43
2023-12-06,BULL_100,YES,INACTIVE,12.97,34.61,0.0,0.0,107279.43,107279.43
2023-12-07,BULL_100,YES,INACTIVE,13.06,34.48,0.0,0.0,107279.43,107279.43
2023-12-08,BULL_100,YES,INACTIVE,12.35,35.45,0.0,0.0,107279.43,107279.43
2023-12-11,BULL_100,YES,INACTIVE,12.63,36.26,0.0,0.0,107279.43,107279.43
2023-12-12,BULL_100,YES,INACTIVE,12.07,37.28,0.0,0.0,107279.43,107279.43
2023-12-13,BULL_100,YES,INACTIVE,12.19,37.71,0.0,0.0,107279.43,107279.43
2023-12-14,BULL_TRIMMED,YES,INACTIVE,12.48,37.87,0.0,0.0,107279.43,107279.43
2023-12-15,BULL_TRIMMED,YES,INACTIVE,12.28,36.8,0.0,0.0,107279.43,107279.43
2023-12-18,BULL_TRIMMED,YES,INACTIVE,12.56,36.67,0.0,0.0,107279.43,107279.43
2023-12-19,BULL_TRIMMED,YES,INACTIVE,12.53,36.05,0.0,0.0,107279.43,107279.43
2023-12-20,BULL_TRIMMED,YES,INACTIVE,13.67,33.91,0.0,0.0,107279.43,107279.43
2023-12-21,BULL_TRIMMED,YES,INACTIVE,13.65,34.7,0.0,0.0,107279.43,107279.43
2023-12-22,BULL_TRIMMED,YES,INACTIVE,13.03,35.36,0.0,0.0,107279.43,107279.43
2023-12-26,BULL_TRIMMED,YES,INACTIVE,12.99,36.35,0.0,0.0,107279.43,107279.43
2023-12-27,BULL_TRIMMED,YES,INACTIVE,12.43,37.73,0.0,0.0,107279.43,107279.43
2023-12-28,BULL_TRIMMED,YES,INACTIVE,12.47,37.8,0.0,0.0,107279.43,107279.43
2023-12-29,BULL_TRIMMED,YES,INACTIVE,12.45,37.68,0.0,0.0,107279.43,107279.43
2024-01-02,BULL_TRIMMED,YES,INACTIVE,13.2,37.84,0.0,0.0,107279.43,107279.43
2024-01-03,BULL_TRIMMED,YES,INACTIVE,14.04,36.46,0.0,0.0,107279.43,107279.43
2024-01-04,BULL_100,YES,INACTIVE,14.13,36.52,0.0,0.0,107279.43,107279.43
2024-01-05,BULL_100,YES,INACTIVE,13.35,37.43,0.0,0.0,107279.43,107279.43
2024-01-08,BULL_100,YES,INACTIVE,13.08,38.4,0.0,0.0,107279.43,107279.43
2024-01-09,BULL_100,YES,INACTIVE,12.76,39.32,0.0,0.0,107279.43,107279.43
2024-01-10,BULL_100,YES,INACTIVE,12.69,39.77,0.0,0.0,107279.43,107279.43
2024-01-11,BULL_100,YES,INACTIVE,12.44,39.83,0.0,0.0,107279.43,107279.43
2024-01-12,BULL_100,YES,INACTIVE,12.7,39.05,0.0,0.0,107279.43,107279.43
2024-01-16,BULL_100,YES,INACTIVE,13.84,37.94,0.0,0.0,107279.43,107279.43
2024-01-17,BULL_100,YES,INACTIVE,14.79,36.67,0.0,0.0,107279.43,107279.43
2024-01-18,BULL_100,YES,INACTIVE,14.13,37.6,0.0,0.0,107279.43,107279.43
2024-01-19,BULL_100,YES,INACTIVE,13.3,38.51,0.0,0.0,107279.43,107279.43
2024-01-22,BULL_100,YES,INACTIVE,13.19,39.93,0.0,0.0,107279.43,107279.43
2024-01-23,BULL_100,YES,INACTIVE,12.55,40.96,0.0,0.0,107279.43,107279.43
2024-01-24,BULL_100,YES,INACTIVE,13.14,39.86,0.0,0.0,107279.43,107279.43
2024-01-25,BULL_100,YES,INACTIVE,13.45,39.75,0.0,0.0,107279.43,107279.43
2024-01-26,BULL_100,YES,INACTIVE,13.26,39.65,0.0,0.0,107279.43,107279.43
2024-01-29,BULL_100,YES,INACTIVE,13.6,39.41,0.0,0.0,107279.43,107279.43
2024-01-30,BULL_TRIMMED,YES,INACTIVE,13.31,39.99,0.0,0.0,107279.43,107279.43
2024-01-31,BULL_TRIMMED,YES,INACTIVE,14.35,37.83,0.0,0.0,107279.43,107279.43
2024-02-01,BULL_100,YES,INACTIVE,13.88,38.93,0.0,0.0,107279.43,107279.43
2024-02-02,BULL_100,YES,INACTIVE,13.85,38.26,0.0,0.0,107279.43,107279.43
2024-02-05,BULL_100,YES,INACTIVE,13.67,39.69,0.0,0.0,107279.43,107279.43
2024-02-06,BULL_100,YES,INACTIVE,13.06,40.7,0.0,0.0,107279.43,107279.43
2024-02-07,BULL_100,YES,INACTIVE,12.83,40.89,0.0,0.0,107279.43,107279.43
2024-02-08,BULL_100,YES,INACTIVE,12.79,40.89,0.0,0.0,107279.43,107279.43
2024-02-09,BULL_100,YES,INACTIVE,12.93,40.68,0.0,0.0,107279.43,107279.43
2024-02-12,BULL_100,YES,INACTIVE,13.93,39.8,0.0,0.0,107279.43,107279.43
2024-02-13,BULL_100,YES,INACTIVE,15.85,37.4,0.0,0.0,107279.43,107279.43
2024-02-14,BULL_100,YES,INACTIVE,14.38,39.0,0.0,0.0,107279.43,107279.43
2024-02-15,BULL_100,YES,INACTIVE,14.01,38.99,0.0,0.0,107279.43,107279.43
2024-02-16,BULL_100,YES,INACTIVE,14.24,39.06,0.0,0.0,107279.43,107279.43
2024-02-20,BULL_100,YES,INACTIVE,15.42,37.85,0.0,0.0,107279.43,107279.43
2024-02-21,BULL_100,YES,INACTIVE,15.34,39.0,0.0,0.0,107279.43,107279.43
2024-02-22,BULL_100,YES,INACTIVE,14.54,39.09,0.0,0.0,107279.43,107279.43
2024-02-23,BULL_100,YES,INACTIVE,13.75,40.33,0.0,0.0,107279.43,107279.43
2024-02-26,BULL_100,YES,INACTIVE,13.74,40.74,0.0,0.0,107279.43,107279.43
2024-02-27,BULL_100,YES,INACTIVE,13.43,41.34,0.0,0.0,107279.43,107279.43
2024-02-28,BULL_100,YES,INACTIVE,13.84,40.87,0.0,0.0,107279.43,107279.43
2024-02-29,BULL_100,YES,INACTIVE,13.4,41.15,0.0,0.0,107279.43,107279.43
2024-03-01,BULL_100,YES,INACTIVE,13.11,41.2,0.0,0.0,107279.43,107279.43
2024-03-04,BULL_100,YES,INACTIVE,13.49,41.33,0.0,0.0,107279.43,107279.43
2024-03-05,BULL_100,YES,INACTIVE,14.46,39.55,0.0,0.0,107279.43,107279.43
2024-03-06,BULL_100,YES,INACTIVE,14.5,39.63,0.0,0.0,107279.43,107279.43
2024-03-07,BULL_100,YES,INACTIVE,14.44,39.56,0.0,0.0,107279.43,107279.43
2024-03-08,BULL_100,YES,INACTIVE,14.74,38.84,0.0,0.0,107279.43,107279.43
2024-03-11,BULL_100,YES,INACTIVE,15.22,39.1,0.0,0.0,107279.43,107279.43
2024-03-12,BULL_100,YES,INACTIVE,13.84,40.85,0.0,0.0,107279.43,107279.43
2024-03-13,BULL_100,YES,INACTIVE,13.75,41.21,0.0,0.0,107279.43,107279.43
2024-03-14,BULL_100,YES,INACTIVE,14.4,40.06,0.0,0.0,107279.43,107279.43
2024-03-15,BULL_100,YES,INACTIVE,14.41,39.36,0.0,0.0,107279.43,107279.43
