date,state,spy_close,qqq_close,vix,upro_shares,tqqq_shares,cash,upro_value,tqqq_value,portfolio_value,data_source
2023-09-26,DEFENSIVE_BOTH,426.55,354.91,18.94,3386.2916,2630.486,210136.16,138804.09,45612.63,394552.88,databento
2023-09-27,DEFENSIVE_BOTH,426.66,355.9,18.22,3386.2916,2630.486,210136.16,138837.95,45967.74,394941.86,databento
2023-09-28,DEFENSIVE_BOTH,428.67,358.31,17.34,3386.2916,2630.486,210136.16,140598.83,46848.96,397583.95,databento
2023-09-29,DEFENSIVE_BOTH,427.45,358.6,17.52,3386.2916,2630.486,210136.16,139616.8,47006.78,396759.75,databento
2023-10-02,DEFENSIVE_BOTH,427.38,361.4,17.61,3386.2916,2630.486,210136.16,139312.03,48019.52,397467.72,databento
2023-10-03,DEFENSIVE_BOTH,421.58,354.8,19.78,3386.2916,2630.486,210136.16,133555.34,45375.88,389067.39,databento
2023-10-04,DEFENSIVE_BOTH,424.14,359.6,18.58,3386.2916,2630.486,210136.16,135993.47,47190.92,393320.55,databento
2023-10-05,DEFENSIVE_BOTH,423.92,358.33,18.49,3386.2916,2630.486,210136.16,135519.39,46638.52,392294.07,databento
2023-10-06,DEFENSIVE_BOTH,430.2,365.67,17.45,3386.2916,2630.486,210136.16,141208.36,49453.14,400797.66,databento
2023-10-09,DEFENSIVE_BOTH,432.26,366.82,17.7,3386.2916,2630.486,210136.16,143544.9,49952.93,403633.99,databento
2023-10-10,DEFENSIVE_BOTH,434.62,368.97,17.03,3386.2916,2630.486,210136.16,145779.85,50820.99,406737.01,databento
2023-10-11,DEFENSIVE_BOTH,437.36,372.1,16.09,3386.2916,2630.486,210136.16,148522.75,52096.77,410755.69,databento
2023-10-12,DEFENSIVE_SPY,433.94,370.21,16.69,3509.7685,5178.4339,154107.3,150253.19,100901.78,405262.27,databento
2023-10-13,DEFENSIVE_SPY,430.51,364.33,19.32,3509.7685,5178.4339,154107.3,146638.13,96318.87,397064.3,databento
2023-10-16,DEFENSIVE_SPY,436.08,369.42,17.21,3509.7685,5178.4339,154107.3,152218.66,100150.91,406476.87,databento
2023-10-17,DEFENSIVE_SPY,435.05,367.5,17.88,3509.7685,5178.4339,154107.3,151130.63,98571.49,403809.42,databento
2023-10-18,DEFENSIVE_SPY,430.4,363.4,19.22,3509.7685,5178.4339,154107.3,145971.27,95179.62,395258.18,databento
2023-10-19,DEFENSIVE_SPY,425.79,358.91,21.4,3509.7685,5178.4339,154107.3,141233.08,91580.6,386920.99,databento
2023-10-20,DEFENSIVE_BOTH,420.8,353.96,21.71,3606.2506,2737.0203,193306.41,140138.9,46447.23,379892.54,databento
2023-10-23,CASH,421.8,357.0,20.37,0.0,0.0,378997.44,0.0,0.0,378997.44,databento
2023-10-24,CASH,423.3,358.36,18.97,0.0,0.0,378997.44,0.0,0.0,378997.44,databento
2023-10-25,SMA_RECOVERY,415.72,347.17,20.19,5446.7568,4101.7039,94559.5,203545.3,65340.14,363444.94,databento
2023-10-26,CASH,414.86,346.6,20.68,0.0,0.0,360968.31,0.0,0.0,360968.31,databento
2023-10-27,CASH,410.38,345.43,21.27,0.0,0.0,360968.31,0.0,0.0,360968.31,databento
2023-10-30,CASH,415.15,348.69,19.75,0.0,0.0,360968.31,0.0,0.0,360968.31,databento
2023-10-31,CASH,417.35,350.06,18.14,0.0,0.0,360968.31,0.0,0.0,360968.31,databento
2023-11-01,CASH,423.6,358.3,16.87,0.0,0.0,360968.31,0.0,0.0,360968.31,databento
2023-11-02,SMA_RECOVERY,429.89,362.02,15.66,5150.8035,3860.8989,90061.66,211595.01,69283.83,370940.5,databento
2023-11-03,BULL_100,435.27,368.12,14.91,6701.4023,5115.2422,3656.78,285211.68,96320.01,385188.47,databento
2023-11-06,BULL_100,434.88,368.62,14.89,6701.4023,5115.2422,3656.78,284675.57,96857.11,385189.46,databento
2023-11-07,BULL_100,436.76,372.55,14.81,6701.4023,5115.2422,3656.78,288361.34,99849.53,391867.65,databento
2023-11-08,BULL_100,436.61,372.35,14.45,6701.4023,5115.2422,3656.78,287825.23,99644.92,391126.93,databento
2023-11-09,BULL_100,433.63,369.47,15.29,6701.4023,5115.2422,3656.78,281726.95,97240.75,382624.49,databento
2023-11-10,BULL_100,439.96,377.93,14.17,6701.4023,5115.2422,3656.78,293186.35,103916.14,400759.28,databento
2023-11-13,BULL_100,440.38,377.39,14.76,6701.4023,5115.2422,3656.78,294727.67,103532.5,401916.96,databento
2023-11-14,BULL_100,449.35,385.97,14.16,6701.4023,5115.2422,3656.78,312620.42,110463.65,426740.85,databento
2023-11-15,BULL_100,449.36,385.0,14.18,6701.4023,5115.2422,3656.78,312553.4,109594.06,425804.25,databento
2023-11-16,BULL_100,450.38,385.71,14.32,6701.4023,5115.2422,3656.78,314295.77,110105.59,428058.14,databento
2023-11-17,BULL_100,450.25,385.6,13.8,6701.4023,5115.2422,3656.78,314630.84,110003.28,428290.9,databento
2023-11-20,BULL_100,454.41,391.03,13.41,6701.4023,5115.2422,3656.78,322672.52,114607.0,440936.3,databento
2023-11-21,BULL_100,452.73,387.63,13.35,6701.4023,5115.2422,3656.78,318718.69,111512.28,433887.75,databento
2023-11-22,BULL_100,454.71,389.98,12.85,6701.4023,5115.2422,3656.78,322739.53,113456.07,439852.39,databento
2023-11-24,BULL_100,455.39,389.25,12.46,6701.4023,5115.2422,3656.78,323945.79,112739.94,440342.51,databento
2023-11-27,BULL_100,454.81,389.22,12.69,6701.4023,5115.2422,3656.78,322672.52,112714.36,439043.66,databento
2023-11-28,BULL_100,455.02,390.32,12.69,6701.4023,5115.2422,3656.78,323007.59,113660.68,440325.05,databento
2023-11-29,BULL_100,454.88,390.2,12.98,6701.4023,5115.2422,3656.78,322538.49,113558.38,439753.65,databento
2023-11-30,BULL_100,456.09,388.38,12.92,6701.4023,5115.2422,3656.78,324816.97,111819.19,440292.94,databento
2023-12-01,BULL_100,459.74,390.64,12.63,6701.4023,5115.2422,3656.78,332590.6,113583.95,449831.33,databento
2023-12-04,BULL_100,455.95,385.75,13.08,6701.4023,5115.2422,3656.78,324280.86,109440.61,437378.25,databento
2023-12-05,BULL_100,456.74,387.66,12.85,6701.4023,5115.2422,3656.78,325889.19,111051.91,440597.88,databento
2023-12-06,BULL_100,454.51,385.01,12.97,6701.4023,5115.2422,3656.78,320997.17,108647.74,433301.7,databento
2023-12-07,BULL_100,457.76,390.13,13.06,6701.4023,5115.2422,3656.78,327564.54,113021.28,444242.6,databento
2023-12-08,BULL_100,460.4,392.29,12.35,6701.4023,5115.2422,3656.78,332523.58,114632.58,450812.94,databento
2023-12-11,BULL_100,462.03,395.7,12.63,6701.4023,5115.2422,3656.78,336276.37,117778.45,457711.6,databento
2023-12-12,BULL_100,464.71,399.5,12.07,6701.4023,5115.2422,3656.78,342240.62,121077.78,466975.18,databento
2023-12-13,BULL_100,471.31,404.64,12.19,6701.4023,5115.2422,3656.78,355911.48,125758.23,485326.49,databento
2023-12-14,BULL_TRIMMED,471.69,403.47,12.48,5140.0839,3700.9712,122008.61,273760.87,90081.64,485851.12,databento
2023-12-15,BULL_TRIMMED,469.95,405.55,12.28,5140.0839,3700.9712,122008.61,273915.07,91339.97,487263.65,databento
2023-12-18,BULL_TRIMMED,471.79,406.75,12.56,5140.0839,3700.9712,122008.61,277410.33,92801.85,492220.79,databento
2023-12-19,BULL_TRIMMED,474.6,409.34,12.53,5140.0839,3700.9712,122008.61,282242.0,94504.3,498754.91,databento
2023-12-20,BULL_TRIMMED,468.86,404.15,13.67,5140.0839,3700.9712,122008.61,271242.23,90470.24,483721.08,databento
2023-12-21,BULL_TRIMMED,472.59,407.58,13.65,5140.0839,3700.9712,122008.61,277153.32,92672.32,491834.25,databento
2023-12-22,BULL_TRIMMED,473.19,408.02,13.03,5140.0839,3700.9712,122008.61,278027.14,92912.88,492948.63,databento
2023-12-26,BULL_TRIMMED,475.81,410.96,12.99,5140.0839,3700.9712,122008.61,282807.41,94911.41,499727.43,databento
2023-12-27,BULL_TRIMMED,476.55,411.62,12.43,5140.0839,3700.9712,122008.61,284041.03,95448.05,501497.69,databento
2023-12-28,BULL_TRIMMED,477.0,411.48,12.47,5140.0839,3700.9712,122008.61,284400.84,95225.99,501635.44,databento
2023-12-29,BULL_TRIMMED,475.25,409.21,12.45,5140.0839,3700.9712,122008.61,280699.98,93468.03,496176.62,databento
2024-01-02,BULL_TRIMMED,472.64,402.63,13.2,5140.0839,3700.9712,122008.61,276433.71,89119.39,487561.71,databento
2024-01-03,BULL_TRIMMED,469.08,398.51,14.04,5140.0839,3700.9712,122008.61,269905.8,86325.15,478239.57,databento
2024-01-04,BULL_100,467.84,396.55,14.13,6757.7575,5073.9821,4716.47,351944.01,116473.26,473133.75,databento
2024-01-05,BULL_100,468.35,396.91,13.35,6757.7575,5073.9821,4716.47,352011.59,116803.07,473531.13,databento
2024-01-08,BULL_100,474.21,404.6,13.08,6757.7575,5073.9821,4716.47,365864.99,123475.36,494056.82,databento
2024-01-09,BULL_100,473.77,405.94,12.76,6757.7575,5073.9821,4716.47,364243.13,124617.0,493576.61,databento
2024-01-10,BULL_100,476.8,409.0,12.69,6757.7575,5073.9821,4716.47,371676.66,127407.69,503800.83,databento
2024-01-11,BULL_100,476.05,409.08,12.44,6757.7575,5073.9821,4716.47,369108.72,127331.58,501156.77,databento
2024-01-12,BULL_100,475.7,409.07,12.7,6757.7575,5073.9821,4716.47,368973.56,127331.58,501021.62,databento
2024-01-16,BULL_100,475.08,409.77,13.84,6757.7575,5073.9821,4716.47,367013.81,127864.35,499594.64,databento
2024-01-17,BULL_100,472.2,406.88,14.79,6757.7575,5073.9821,4716.47,360188.48,125073.66,489978.61,databento
2024-01-18,BULL_100,476.88,414.1,14.13,6757.7575,5073.9821,4716.47,370189.96,131771.32,506677.75,databento
2024-01-19,BULL_100,482.44,421.64,13.3,6757.7575,5073.9821,4716.47,383773.05,138824.15,527313.68,databento
2024-01-22,BULL_100,483.63,421.88,13.19,6757.7575,5073.9821,4716.47,385800.38,139027.11,529543.96,databento
2024-01-23,BULL_100,485.83,424.6,12.55,6757.7575,5073.9821,4716.47,391139.01,141614.84,537470.32,databento
2024-01-24,BULL_100,485.34,425.63,13.14,6757.7575,5073.9821,4716.47,389922.61,142578.9,537217.98,databento
2024-01-25,BULL_100,487.09,424.0,13.45,6757.7575,5073.9821,4716.47,393571.8,140879.11,539167.39,databento
2024-01-26,BULL_100,486.95,423.24,13.26,6757.7575,5073.9821,4716.47,393504.22,140194.13,538414.82,databento
2024-01-29,BULL_100,491.09,428.49,13.6,6757.7575,5073.9821,4716.47,402965.08,145268.11,552949.66,databento
2024-01-30,BULL_TRIMMED,488.91,421.95,13.31,5215.1182,3623.1028,138200.01,306805.4,98965.05,543970.47,databento
2024-01-31,BULL_TRIMMED,483.7,417.99,14.35,5215.1182,3623.1028,138200.01,296740.23,96102.8,531043.04,databento
2024-02-01,BULL_100,491.64,425.74,13.88,6930.0102,4919.4039,5255.33,413305.81,137694.11,556255.25,databento
2024-02-02,BULL_100,494.27,428.52,13.85,6930.0102,4919.4039,5255.33,420443.72,140301.4,566000.44,databento
2024-02-05,BULL_100,492.17,428.39,13.67,6930.0102,4919.4039,5255.33,414553.21,140030.83,559839.37,databento
2024-02-06,BULL_100,493.79,427.39,13.06,6930.0102,4919.4039,5255.33,418641.92,138997.76,562895.0,databento
2024-02-07,BULL_100,497.9,432.02,12.83,6930.0102,4919.4039,5255.33,428343.93,143499.01,577098.27,databento
2024-02-08,BULL_100,498.25,432.88,12.79,6930.0102,4919.4039,5255.33,429106.23,144138.53,578500.09,databento
2024-02-09,BULL_100,501.0,436.95,12.93,6930.0102,4919.4039,5255.33,436174.84,148123.25,589553.42,databento
2024-02-12,BULL_100,500.55,434.7,13.93,6930.0102,4919.4039,5255.33,434442.34,145835.73,585533.39,databento
2024-02-13,BULL_100,494.26,428.82,15.85,6930.0102,4919.4039,5255.33,418018.21,139834.06,563107.6,databento
2024-02-14,BULL_100,498.95,433.45,14.38,6930.0102,4919.4039,5255.33,429522.03,144335.31,579112.67,databento
2024-02-15,BULL_100,502.2,435.45,14.01,6930.0102,4919.4039,5255.33,437491.54,146106.3,588853.16,databento
2024-02-16,BULL_100,498.76,429.94,14.24,6930.0102,4919.4039,5255.33,428690.43,140744.14,574689.9,databento
2024-02-20,BULL_100,496.33,426.32,15.42,6930.0102,4919.4039,5255.33,421899.02,136931.61,564085.95,databento
2024-02-21,BULL_100,499.68,429.64,15.34,6930.0102,4919.4039,5255.33,430492.23,140030.83,575778.39,databento
2024-02-22,BULL_100,507.75,438.01,14.54,6930.0102,4919.4039,5255.33,450242.76,147951.07,603449.16,databento
2024-02-23,BULL_100,507.16,436.09,13.75,6930.0102,4919.4039,5255.33,449203.26,145884.92,600343.51,databento
2024-02-26,BULL_100,505.91,436.26,13.74,6930.0102,4919.4039,5255.33,445391.75,146130.89,596777.97,databento
2024-02-27,BULL_100,506.76,437.35,13.43,6930.0102,4919.4039,5255.33,447886.56,147139.37,600281.25,databento
2024-02-28,BULL_100,505.05,434.14,13.84,6930.0102,4919.4039,5255.33,442827.65,143818.77,591901.75,databento
2024-02-29,BULL_100,508.08,438.86,13.4,6930.0102,4919.4039,5255.33,450173.46,148467.61,603896.4,databento
2024-03-01,BULL_100,512.05,445.22,13.11,6930.0102,4919.4039,5255.33,460845.68,154887.43,620988.43,databento
2024-03-04,BULL_100,511.55,443.05,13.49,6930.0102,4919.4039,5255.33,459182.47,152501.52,616939.32,databento
2024-03-05,BULL_100,507.35,436.8,14.46,6930.0102,4919.4039,5255.33,447747.96,145884.92,598888.21,databento
2024-03-06,BULL_100,509.65,438.28,14.5,6930.0102,4919.4039,5255.33,453222.67,147286.95,605764.94,databento
2024-03-07,BULL_100,514.69,444.43,14.44,6930.0102,4919.4039,5255.33,466666.89,153387.01,625309.23,databento
2024-03-08,BULL_100,511.72,438.31,14.74,6930.0102,4919.4039,5255.33,458350.87,147237.76,610843.96,databento
2024-03-11,BULL_100,512.64,439.28,15.22,6930.0102,4919.4039,5255.33,460429.88,147877.28,613562.48,databento
2024-03-12,BULL_100,517.04,443.81,13.84,6930.0102,4919.4039,5255.33,472072.29,152378.54,629706.16,databento
2024-03-13,BULL_100,516.57,441.24,13.75,6930.0102,4919.4039,5255.33,470547.69,149623.67,625426.69,databento
2024-03-14,BULL_100,514.22,438.15,14.4,6930.0102,4919.4039,5255.33,463479.08,146352.27,615086.67,databento
2024-03-15,BULL_100,509.79,434.1,14.41,6930.0102,4919.4039,5255.33,455856.07,142072.38,603183.78,databento
2024-03-18,BULL_100,512.42,436.53,14.33,6930.0102,4919.4039,5255.33,462578.18,145122.41,612955.92,databento
2024-03-19,BULL_100,515.45,438.52,13.82,6930.0102,4919.4039,5255.33,470824.89,147040.98,623121.2,databento
2024-03-20,BULL_100,521.87,446.05,13.04,6930.0102,4919.4039,5255.33,487387.62,154075.73,646718.67,databento
2024-03-21,BULL_100,522.84,446.57,12.92,6930.0102,4919.4039,5255.33,489743.82,154420.09,649419.23,databento
2024-03-22,BULL_100,520.75,445.65,13.06,6930.0102,4919.4039,5255.33,484199.81,153288.62,642743.76,databento
2024-03-25,BULL_100,520.45,445.5,13.19,6930.0102,4919.4039,5255.33,482675.21,153239.43,641169.97,databento
2024-03-26,BULL_100,519.7,444.28,13.24,6930.0102,4919.4039,5255.33,480111.11,151935.79,637302.22,databento
2024-03-27,BULL_100,522.41,444.23,12.78,6930.0102,4919.4039,5255.33,486971.82,151714.42,643941.56,databento
2024-03-28,BULL_100,523.0,444.04,13.01,6930.0102,4919.4039,5255.33,489605.22,151247.07,646107.62,databento
2024-04-01,BULL_100,521.66,444.37,13.65,6930.0102,4919.4039,5255.33,484546.31,151689.82,641491.46,databento
2024-04-02,BULL_100,518.75,440.98,14.61,6930.0102,4919.4039,5255.33,476299.6,148197.04,629751.97,databento
2024-04-03,BULL_100,520.7,443.82,14.33,6930.0102,4919.4039,5255.33,481289.21,150927.31,637471.84,databento
2024-04-04,BULL_100,513.38,435.7,16.35,6930.0102,4919.4039,5255.33,460914.98,142588.92,608759.23,databento
2024-04-05,BULL_100,518.68,440.69,16.03,6930.0102,4919.4039,5255.33,475814.5,147532.92,628602.75,databento
2024-04-08,BULL_100,518.8,440.75,15.19,6930.0102,4919.4039,5255.33,474982.9,147385.34,627623.56,databento
2024-04-09,BULL_100,519.54,442.41,14.98,6930.0102,4919.4039,5255.33,476854.0,149033.34,631142.67,databento
2024-04-10,BULL_100,513.15,437.49,15.8,6930.0102,4919.4039,5255.33,459459.68,144015.55,608730.55,databento
2024-04-11,BULL_100,518.25,445.63,14.91,6930.0102,4919.4039,5255.33,472418.79,151911.19,629585.31,databento
2024-04-12,BULL_100,510.01,437.1,17.31,6930.0102,4919.4039,5255.33,450173.46,143597.4,599026.19,databento
2024-04-15,BULL_100,504.79,430.86,19.23,6930.0102,4919.4039,5255.33,434788.84,137054.59,577098.76,databento
2024-04-16,DEFENSIVE_QQQ,504.91,432.48,18.4,6898.423,2589.5911,72099.91,433634.87,72974.68,578709.46,databento
2024-04-17,DEFENSIVE_BOTH,501.06,426.59,18.21,3451.5615,2581.4044,288010.11,211925.88,69697.92,569633.91,databento
2024-04-18,DEFENSIVE_BOTH,498.68,422.02,18.0,3451.5615,2581.4044,288010.11,208992.05,67400.47,564402.63,databento
2024-04-19,DEFENSIVE_BOTH,494.75,413.85,18.71,3451.5615,2581.4044,288010.11,204125.35,63579.99,555715.45,databento
2024-04-22,DEFENSIVE_BOTH,499.35,418.12,16.94,3451.5615,2581.4044,288010.11,209440.75,65412.79,562863.65,databento
2024-04-23,DEFENSIVE_BOTH,506.52,427.43,15.69,3451.5615,2581.4044,288010.11,218345.78,69762.45,576118.35,databento
2024-04-24,DEFENSIVE_BOTH,502.46,421.66,15.97,3451.5615,2581.4044,288010.11,213064.89,66948.72,568023.73,databento
2024-04-25,DEFENSIVE_BOTH,507.11,429.08,15.37,3451.5615,2581.4044,288010.11,218829.0,70459.43,577298.54,databento
2024-04-26,DEFENSIVE_BOTH,508.57,431.14,15.03,3451.5615,2581.4044,288010.11,220347.69,71453.27,579811.07,databento
2024-04-29,DEFENSIVE_BOTH,509.83,432.85,14.67,3451.5615,2581.4044,288010.11,222211.53,72227.69,582449.34,databento
2024-04-30,DEFENSIVE_BOTH,501.26,423.19,15.65,3451.5615,2581.4044,288010.11,210717.83,67426.28,566154.22,databento
2024-05-01,DEFENSIVE_BOTH,502.29,423.86,15.39,3451.5615,2581.4044,288010.11,211856.85,67697.33,567564.29,databento
2024-05-02,DEFENSIVE_BOTH,506.48,429.46,14.68,3451.5615,2581.4044,288010.11,217275.8,70317.46,575603.36,databento
2024-05-03,DEFENSIVE_BOTH,512.45,436.16,13.49,3451.5615,2581.4044,288010.11,224178.92,73466.77,585655.8,databento
2024-05-06,DEFENSIVE_BOTH,516.45,439.97,13.49,3451.5615,2581.4044,288010.11,230012.06,75467.36,593489.53,databento
2024-05-07,DEFENSIVE_QQQ,517.31,440.45,13.23,6681.113,2543.3848,74001.75,447233.71,74559.32,595794.78,databento
2024-05-08,BULL_100,517.0,439.53,13.0,6607.936,5032.0413,5906.8,441806.6,146533.04,594246.44,databento
2024-05-09,BULL_100,520.56,441.44,12.69,6607.936,5032.0413,5906.8,450132.6,148294.26,604333.66,databento
2024-05-10,BULL_100,519.95,441.3,12.55,6607.936,5032.0413,5906.8,448480.62,148168.46,602555.87,databento
2024-05-13,BULL_100,520.8,442.81,13.6,6607.936,5032.0413,5906.8,450396.92,149602.59,605906.3,databento
2024-05-14,BULL_100,523.6,446.13,13.42,6607.936,5032.0413,5906.8,457533.49,152873.42,616313.7,databento
2024-05-15,BULL_100,530.17,453.46,12.45,6607.936,5032.0413,5906.8,474648.04,160396.32,640951.16,databento
2024-05-16,BULL_100,528.72,451.97,12.42,6607.936,5032.0413,5906.8,470088.57,158660.26,634655.63,databento
2024-05-17,BULL_100,529.6,451.55,11.99,6607.936,5032.0413,5906.8,471806.63,158182.22,635895.65,databento
2024-05-20,BULL_100,529.95,454.58,12.15,6607.936,5032.0413,5906.8,472996.06,161251.76,640154.62,databento
2024-05-21,BULL_100,531.43,456.1,11.86,6607.936,5032.0413,5906.8,477026.9,162836.86,645770.55,databento
2024-05-22,BULL_100,530.96,457.63,12.29,6607.936,5032.0413,5906.8,475705.31,164396.79,646008.9,databento
2024-05-23,BULL_100,526.1,453.74,12.77,6607.936,5032.0413,5906.8,461564.33,159968.59,627439.72,databento
2024-05-24,BULL_100,529.38,457.94,11.93,6607.936,5032.0413,5906.8,470617.2,164547.75,641071.75,databento
2024-05-28,BULL_100,529.27,459.3,12.92,6607.936,5032.0413,5906.8,469626.01,165805.76,641338.57,databento
2024-05-29,BULL_100,524.13,454.46,14.28,6607.936,5032.0413,5906.8,455881.51,160572.44,622360.74,databento
2024-05-30,BULL_100,521.83,450.46,14.47,6607.936,5032.0413,5906.8,449736.13,156244.88,611887.8,databento
2024-05-31,BULL_100,528.26,451.64,12.92,6607.936,5032.0413,5906.8,464471.82,157150.65,627529.27,databento
2024-06-03,BULL_100,527.53,453.06,13.11,6607.936,5032.0413,5906.8,464009.27,158760.9,628676.97,databento
2024-06-04,BULL_100,529.04,455.21,13.16,6607.936,5032.0413,5906.8,467775.79,160975.0,634657.59,databento
2024-06-05,BULL_100,534.99,463.84,12.63,6607.936,5032.0413,5906.8,483436.6,170083.0,659426.39,databento
2024-06-06,BULL_100,534.5,463.6,12.58,6607.936,5032.0413,5906.8,482048.93,169755.91,657711.64,databento
2024-06-07,BULL_100,533.31,462.21,12.22,6607.936,5032.0413,5906.8,478612.81,168221.14,652740.74,databento
2024-06-10,BULL_100,535.15,464.1,12.74,6607.936,5032.0413,5906.8,483040.12,170057.84,659004.76,databento
2024-06-11,BULL_100,537.07,468.31,12.85,6607.936,5032.0413,5906.8,488062.15,174586.67,668555.62,databento
2024-06-12,BULL_100,542.22,476.71,12.04,6607.936,5032.0413,5906.8,502137.06,183996.59,692040.45,databento
2024-06-13,BULL_100,542.49,477.28,11.94,6607.936,5032.0413,5906.8,502665.69,184575.28,693147.76,databento
2024-06-14,BULL_100,542.78,479.24,12.66,6607.936,5032.0413,5906.8,501542.34,186638.41,694087.55,databento
2024-06-17,BULL_100,547.51,485.23,12.75,6607.936,5032.0413,5906.8,516145.88,193708.43,715761.11,databento
2024-06-18,BULL_100,548.8,485.73,12.3,6607.936,5032.0413,5906.8,519251.61,194060.67,719219.08,databento
2024-06-20,BULL_TRIMMED,547.17,482.22,13.28,5161.1217,3472.7445,181637.35,401483.65,130991.92,714112.93,databento
2024-06-21,BULL_TRIMMED,544.38,480.5,13.2,5161.1217,3472.7445,181637.35,399161.15,129533.37,710331.87,databento
2024-06-24,BULL_TRIMMED,543.05,474.52,13.33,5161.1217,3472.7445,181637.35,396012.86,125244.53,702894.75,databento
2024-06-25,BULL_TRIMMED,544.69,479.35,12.84,5161.1217,3472.7445,181637.35,399625.65,128995.1,710258.1,databento
2024-06-26,BULL_TRIMMED,543.99,478.29,12.55,5161.1217,3472.7445,181637.35,396528.98,127606.0,705772.33,databento
2024-06-27,BULL_TRIMMED,547.08,482.66,12.24,5161.1217,3472.7445,181637.35,403083.6,131113.47,715834.42,databento
2024-06-28,BULL_TRIMMED,545.07,479.67,12.44,5161.1217,3472.7445,181637.35,398593.43,128439.46,708670.23,databento
2024-07-01,BULL_TRIMMED,544.84,481.24,12.22,5161.1217,3472.7445,181637.35,397819.26,129724.37,709180.98,databento
2024-07-02,BULL_TRIMMED,548.23,486.54,12.03,5161.1217,3472.7445,181637.35,405096.44,133926.39,720660.18,databento
2024-07-03,BULL_TRIMMED,551.14,490.92,12.09,5161.1217,3472.7445,181637.35,411289.78,137260.23,730187.36,databento
2024-07-05,BULL_TRIMMED,554.11,495.79,12.48,5161.1217,3472.7445,181637.35,417534.74,141288.61,740460.7,databento
2024-07-08,BULL_TRIMMED,556.4,499.08,12.37,5161.1217,3472.7445,181637.35,422489.42,144223.08,748349.85,databento
2024-07-09,BULL_TRIMMED,556.03,498.19,12.51,5161.1217,3472.7445,181637.35,421457.19,143389.62,746484.17,databento
2024-07-10,BULL_TRIMMED,561.06,502.65,12.85,5161.1217,3472.7445,181637.35,432811.66,147174.91,761623.93,databento
2024-07-11,BULL_TRIMMED,556.52,491.48,12.92,5161.1217,3472.7445,181637.35,422179.75,137312.32,741129.42,databento
2024-07-12,BULL_TRIMMED,559.77,495.15,12.46,5161.1217,3472.7445,181637.35,428889.21,140385.7,750912.26,databento
2024-07-15,BULL_TRIMMED,562.22,497.14,13.12,5161.1217,3472.7445,181637.35,434721.28,141896.34,758254.97,databento
2024-07-16,BULL_TRIMMED,564.4,495.5,13.19,5161.1217,3472.7445,181637.35,439366.29,140524.61,761528.24,databento
2024-07-17,BULL_TRIMMED,558.08,483.42,14.48,5161.1217,3472.7445,181637.35,424347.42,130019.56,736004.33,databento
2024-07-18,BULL_TRIMMED,553.6,480.86,15.93,5161.1217,3472.7445,181637.35,414025.18,127901.18,723563.71,databento
2024-07-19,BULL_100,548.94,474.99,16.52,6709.0254,4912.5078,7053.21,523438.16,174271.21,704762.58,databento
2024-07-22,BULL_100,554.28,481.33,14.91,6709.0254,4912.5078,7053.21,539137.28,181050.47,727240.96,databento
2024-07-23,BULL_100,551.33,477.4,14.72,6709.0254,4912.5078,7053.21,530818.09,176506.41,714377.7,databento
2024-07-24,BULL_100,542.5,465.0,18.04,6709.0254,4912.5078,7053.21,504518.71,162358.38,673930.3,databento
2024-07-25,BULL_100,539.29,459.07,18.46,6709.0254,4912.5078,7053.21,494991.89,156242.31,658287.41,databento
2024-07-26,DEFENSIVE_QQQ,544.27,462.85,16.39,6700.8145,2574.4292,83463.56,508122.76,83836.29,675422.62,databento
2024-07-29,DEFENSIVE_QQQ,543.41,462.01,16.6,6700.8145,2574.4292,83463.56,505174.41,83282.79,671920.76,databento
2024-07-30,DEFENSIVE_QQQ,542.73,460.41,17.69,6700.8145,2574.4292,83463.56,501958.01,82304.5,667726.08,databento
2024-07-31,DEFENSIVE_QQQ,553.46,475.26,16.36,6700.8145,2574.4292,83463.56,532580.74,90298.11,706342.41,databento
2024-08-01,DEFENSIVE_QQQ,541.12,457.06,18.59,6700.8145,2574.4292,83463.56,497937.53,80077.62,661478.71,databento
2024-08-02,DEFENSIVE_QQQ,531.21,447.5,23.39,6700.8145,2574.4292,83463.56,469727.1,75057.48,628248.15,databento
2024-08-05,DEFENSIVE_BOTH,522.88,442.2,38.57,3368.5838,2845.906,295559.75,223876.08,79671.14,599106.96,databento
2024-08-06,CASH,519.95,436.68,27.71,0.0,0.0,597717.01,0.0,0.0,597717.01,databento
2024-08-07,SMA_RECOVERY,516.0,431.8,27.85,4998.0053,4019.797,148487.59,318322.96,104554.92,571365.47,databento
2024-08-08,BULL_100,531.58,450.22,23.79,6658.1802,5400.3694,5659.64,464607.81,158905.87,629173.32,databento
2024-08-09,BULL_100,532.95,450.65,20.37,6658.1802,5400.3694,5659.64,468070.06,159013.88,632743.58,databento
2024-08-12,DEFENSIVE_BOTH,533.19,451.66,20.71,3378.6619,2677.423,318533.9,237756.44,79452.53,635742.87,databento
2024-08-13,DEFENSIVE_BOTH,541.97,463.0,18.12,3378.6619,2677.423,318533.9,249108.74,85356.25,652998.89,databento
2024-08-14,DEFENSIVE_BOTH,543.72,462.83,16.19,3378.6619,2677.423,318533.9,251304.87,85222.38,655061.15,databento
2024-08-15,DEFENSIVE_BOTH,553.52,475.0,15.23,3378.6619,2677.423,318533.9,265191.17,91996.26,675721.33,databento
