date,step2_state,combined_state,vix,spy_close,spxu_close,svix_close,svix_available,spxu_shares,svix_shares,spxu_value,svix_value,cash,portfolio_value,allocation,data_source
2023-04-19,BULL_100,BULL_100,16.46,412.94,13.23,18.82,YES,0.0,0.0,0.0,0.0,252548.14,252548.14,0.0,databento
2023-04-20,BULL_100,BULL_100,17.17,411.66,13.37,18.46,YES,0.0,0.0,0.0,0.0,249850.55,249850.55,0.0,databento
2023-04-21,BULL_100,BULL_100,16.77,412.03,13.35,18.79,YES,0.0,0.0,0.0,0.0,250126.76,250126.76,0.0,databento
2023-04-24,BULL_100,BULL_100,16.89,412.26,13.32,18.88,YES,0.0,0.0,0.0,0.0,250278.62,250278.62,0.0,databento
2023-04-25,BULL_100,BULL_100,18.76,407.92,13.74,17.47,YES,0.0,0.0,0.0,0.0,242685.96,242685.96,0.0,databento
2023-04-26,BULL_100,BULL_100,18.84,405.4,14.01,17.8,YES,0.0,0.0,0.0,0.0,239257.84,239257.84,0.0,databento
2023-04-27,BULL_100,BULL_100,17.03,411.85,13.35,18.62,YES,0.0,0.0,0.0,0.0,250910.26,250910.26,0.0,databento
2023-04-28,BULL_100,BULL_100,15.78,416.18,12.99,19.23,YES,0.0,0.0,0.0,0.0,258232.28,258232.28,0.0,databento
2023-05-01,BULL_100,BULL_100,16.08,415.01,13.06,19.28,YES,0.0,0.0,0.0,0.0,255987.72,255987.72,0.0,databento
2023-05-02,BULL_100,BULL_100,17.78,410.99,13.43,18.6,YES,0.0,0.0,0.0,0.0,248991.7,248991.7,0.0,databento
2023-05-03,BULL_100,BULL_100,18.34,406.59,13.86,17.7,YES,0.0,0.0,0.0,0.0,241751.25,241751.25,0.0,databento
2023-05-04,BULL_100,BULL_100,20.09,406.33,13.93,17.39,YES,0.0,0.0,0.0,0.0,241149.05,241149.05,0.0,databento
2023-05-05,BULL_100,BULL_100,17.19,412.25,13.3,18.52,YES,0.0,0.0,0.0,0.0,251612.17,251612.17,0.0,databento
2023-05-08,BULL_100,BULL_100,16.98,412.51,13.29,18.79,YES,0.0,0.0,0.0,0.0,252563.9,252563.9,0.0,databento
2023-05-09,BULL_100,BULL_100,17.71,411.35,13.43,18.47,YES,0.0,0.0,0.0,0.0,249842.76,249842.76,0.0,databento
2023-05-10,BULL_100,BULL_100,16.94,413.34,13.23,18.95,YES,0.0,0.0,0.0,0.0,254653.88,254653.88,0.0,databento
2023-05-11,BULL_100,BULL_100,16.93,412.43,13.34,19.15,YES,0.0,0.0,0.0,0.0,253839.07,253839.07,0.0,databento
2023-05-12,BULL_100,BULL_100,17.03,410.84,13.47,19.07,YES,0.0,0.0,0.0,0.0,250500.47,250500.47,0.0,databento
2023-05-15,BULL_100,BULL_100,17.12,412.56,13.33,19.64,YES,0.0,0.0,0.0,0.0,253808.7,253808.7,0.0,databento
2023-05-16,BULL_100,BULL_100,17.99,410.81,13.5,19.06,YES,0.0,0.0,0.0,0.0,252032.62,252032.62,0.0,databento
2023-05-17,BULL_100,BULL_100,16.87,414.96,13.1,19.68,YES,0.0,0.0,0.0,0.0,259528.77,259528.77,0.0,databento
2023-05-18,BULL_100,BULL_100,16.05,419.89,12.65,20.53,YES,0.0,0.0,0.0,0.0,270488.03,270488.03,0.0,databento
2023-05-19,BULL_100,BULL_100,16.81,418.6,12.82,19.94,YES,0.0,0.0,0.0,0.0,267316.55,267316.55,0.0,databento
2023-05-22,BULL_100,BULL_100,17.21,419.94,12.67,19.92,YES,0.0,0.0,0.0,0.0,270475.62,270475.62,0.0,databento
2023-05-23,BULL_100,BULL_100,18.53,414.73,13.14,19.61,YES,0.0,0.0,0.0,0.0,260192.03,260192.03,0.0,databento
2023-05-24,BULL_100,BULL_100,20.03,412.9,13.31,19.15,YES,0.0,0.0,0.0,0.0,258965.85,258965.85,0.0,databento
2023-05-25,BULL_100,BULL_100,19.14,413.88,13.24,19.24,YES,0.0,0.0,0.0,0.0,261894.34,261894.34,0.0,databento
2023-05-26,BULL_100,BULL_100,17.95,420.6,12.65,19.97,YES,0.0,0.0,0.0,0.0,277040.41,277040.41,0.0,databento
2023-05-30,BULL_100,BULL_100,17.46,420.29,12.65,20.52,YES,0.0,0.0,0.0,0.0,277691.12,277691.12,0.0,databento
2023-05-31,BULL_100,BULL_100,17.94,418.42,12.83,20.65,YES,0.0,0.0,0.0,0.0,272982.25,272982.25,0.0,databento
2023-06-01,BULL_100,BULL_100,15.65,422.0,12.5,21.78,YES,0.0,0.0,0.0,0.0,280619.44,280619.44,0.0,databento
2023-06-02,BULL_100,BULL_100,14.6,428.02,11.98,22.65,YES,0.0,0.0,0.0,0.0,290614.09,290614.09,0.0,databento
2023-06-05,BULL_100,BULL_100,14.73,426.64,12.11,23.16,YES,0.0,0.0,0.0,0.0,288370.98,288370.98,0.0,databento
2023-06-06,BULL_100,BULL_100,13.96,428.48,11.95,24.47,YES,0.0,0.0,0.0,0.0,291511.91,291511.91,0.0,databento
2023-06-07,BULL_100,BULL_100,13.94,426.62,12.13,24.35,YES,0.0,0.0,0.0,0.0,284335.71,284335.71,0.0,databento
2023-06-08,BULL_100,BULL_100,13.65,428.82,11.95,24.98,YES,0.0,0.0,0.0,0.0,290210.5,290210.5,0.0,databento
2023-06-09,BULL_100,BULL_100,13.83,429.9,11.83,24.77,YES,0.0,0.0,0.0,0.0,292631.88,292631.88,0.0,databento
2023-06-12,BULL_100,BULL_100,15.01,433.8,11.54,24.68,YES,0.0,0.0,0.0,0.0,302788.74,302788.74,0.0,databento
2023-06-13,BULL_100,BULL_100,14.61,436.77,11.32,24.79,YES,0.0,0.0,0.0,0.0,308551.42,308551.42,0.0,databento
2023-06-14,BULL_100,BULL_100,13.88,437.26,11.28,25.49,YES,0.0,0.0,0.0,0.0,311247.9,311247.9,0.0,databento
2023-06-15,BULL_100,BULL_100,14.5,441.88,10.94,24.78,YES,0.0,0.0,0.0,0.0,320579.76,320579.76,0.0,databento
2023-06-16,BULL_TRIMMED,BULL_TRIMMED,13.54,439.5,11.01,25.71,YES,0.0,0.0,0.0,0.0,318924.37,318924.37,0.0,databento
2023-06-20,BULL_TRIMMED,BULL_TRIMMED,13.88,437.42,11.17,25.62,YES,0.0,0.0,0.0,0.0,315860.75,315860.75,0.0,databento
2023-06-21,BULL_TRIMMED,BULL_TRIMMED,13.2,435.0,11.22,26.25,YES,0.0,0.0,0.0,0.0,309622.44,309622.44,0.0,databento
2023-06-22,BULL_TRIMMED,BULL_TRIMMED,12.91,436.68,11.12,26.79,YES,0.0,0.0,0.0,0.0,313544.67,313544.67,0.0,databento
2023-06-23,BULL_TRIMMED,BULL_TRIMMED,13.44,432.79,11.4,26.45,YES,0.0,0.0,0.0,0.0,306964.63,306964.63,0.0,databento
2023-06-26,BULL_100,BULL_100,14.25,432.25,11.47,26.5,YES,0.0,0.0,0.0,0.0,303426.83,303426.83,0.0,databento
2023-06-27,BULL_100,BULL_100,13.74,435.45,11.21,27.21,YES,0.0,0.0,0.0,0.0,310811.42,310811.42,0.0,databento
2023-06-28,BULL_100,BULL_100,13.43,436.95,11.09,27.97,YES,0.0,0.0,0.0,0.0,314898.95,314898.95,0.0,databento
2023-06-29,BULL_100,BULL_100,13.54,438.3,11.02,27.6,YES,0.0,0.0,0.0,0.0,315931.84,315931.84,0.0,databento
2023-06-30,BULL_100,BULL_100,13.59,442.87,10.66,28.1,YES,0.0,0.0,0.0,0.0,326297.49,326297.49,0.0,databento
2023-07-03,BULL_100,BULL_100,13.57,443.87,10.6,28.15,YES,0.0,0.0,0.0,0.0,328401.47,328401.47,0.0,databento
2023-07-05,BULL_100,BULL_100,14.18,442.83,10.69,27.69,YES,0.0,0.0,0.0,0.0,326535.61,326535.61,0.0,databento
2023-07-06,BULL_100,BULL_100,15.44,439.49,10.94,26.16,YES,0.0,0.0,0.0,0.0,318950.6,318950.6,0.0,databento
2023-07-07,BULL_100,BULL_100,14.83,438.65,11.02,26.85,YES,0.0,0.0,0.0,0.0,316310.4,316310.4,0.0,databento
2023-07-10,BULL_100,BULL_100,15.07,439.68,10.95,27.06,YES,0.0,0.0,0.0,0.0,318474.59,318474.59,0.0,databento
2023-07-11,BULL_100,BULL_100,14.84,442.42,10.75,27.35,YES,0.0,0.0,0.0,0.0,323951.95,323951.95,0.0,databento
2023-07-12,BULL_100,BULL_100,13.54,446.4,10.47,28.84,YES,0.0,0.0,0.0,0.0,333520.51,333520.51,0.0,databento
2023-07-13,BULL_100,BULL_100,13.61,449.37,10.28,28.68,YES,0.0,0.0,0.0,0.0,341919.42,341919.42,0.0,databento
2023-07-14,BULL_100,BULL_100,13.34,449.14,10.32,28.98,YES,0.0,0.0,0.0,0.0,340937.54,340937.54,0.0,databento
2023-07-17,BULL_100,BULL_100,13.48,450.29,10.21,29.06,YES,0.0,0.0,0.0,0.0,345550.71,345550.71,0.0,databento
2023-07-18,BULL_100,BULL_100,13.3,454.05,9.97,29.45,YES,0.0,0.0,0.0,0.0,353996.95,353996.95,0.0,databento
2023-07-19,BULL_100,BULL_100,13.76,454.0,9.98,28.55,YES,0.0,0.0,0.0,0.0,351954.55,351954.55,0.0,databento
2023-07-20,BULL_100,BULL_100,13.99,452.25,10.11,28.9,YES,0.0,0.0,0.0,0.0,344080.81,344080.81,0.0,databento
2023-07-21,BULL_100,BULL_100,13.6,451.95,10.11,29.25,YES,0.0,0.0,0.0,0.0,343489.42,343489.42,0.0,databento
2023-07-24,BULL_100,BULL_100,13.91,454.31,9.98,29.71,YES,0.0,0.0,0.0,0.0,347342.03,347342.03,0.0,databento
2023-07-25,BULL_100,BULL_100,13.86,455.32,9.92,29.9,YES,0.0,0.0,0.0,0.0,349941.54,349941.54,0.0,databento
2023-07-26,BULL_100,BULL_100,13.19,455.6,9.9,30.42,YES,0.0,0.0,0.0,0.0,350626.93,350626.93,0.0,databento
2023-07-27,BULL_100,BULL_100,14.41,452.74,10.11,29.2,YES,0.0,0.0,0.0,0.0,344533.61,344533.61,0.0,databento
2023-07-28,BULL_100,BULL_100,13.33,457.08,9.81,30.01,YES,0.0,0.0,0.0,0.0,356563.32,356563.32,0.0,databento
2023-07-31,BULL_100,BULL_100,13.63,457.81,9.78,30.36,YES,0.0,0.0,0.0,0.0,357218.37,357218.37,0.0,databento
2023-08-01,BULL_100,BULL_100,13.93,454.98,9.97,29.94,YES,0.0,0.0,0.0,0.0,350343.56,350343.56,0.0,databento
2023-08-02,BULL_100,BULL_100,16.09,450.85,10.24,27.27,YES,0.0,0.0,0.0,0.0,338882.01,338882.01,0.0,databento
2023-08-03,BULL_100,BULL_100,15.92,449.87,10.33,27.59,YES,0.0,0.0,0.0,0.0,336847.46,336847.46,0.0,databento
2023-08-04,BULL_100,BULL_100,17.1,446.89,10.57,26.42,YES,0.0,0.0,0.0,0.0,328951.7,328951.7,0.0,databento
2023-08-07,BULL_100,BULL_100,15.77,450.72,10.27,27.71,YES,0.0,0.0,0.0,0.0,338070.68,338070.68,0.0,databento
2023-08-08,BULL_100,BULL_100,15.99,448.65,10.41,27.14,YES,0.0,0.0,0.0,0.0,332543.19,332543.19,0.0,databento
2023-08-09,BULL_100,BULL_100,15.96,446.8,10.55,27.5,YES,0.0,0.0,0.0,0.0,327177.29,327177.29,0.0,databento
2023-08-10,BULL_100,BULL_100,15.85,446.44,10.59,27.4,YES,0.0,0.0,0.0,0.0,326602.24,326602.24,0.0,databento
2023-08-11,BULL_100,BULL_100,14.84,445.82,10.61,28.43,YES,0.0,0.0,0.0,0.0,323372.02,323372.02,0.0,databento
2023-08-14,BULL_100,BULL_100,14.82,448.51,10.45,28.94,YES,0.0,0.0,0.0,0.0,330763.99,330763.99,0.0,databento
2023-08-15,BULL_100,BULL_100,16.46,443.15,10.84,27.1,YES,0.0,0.0,0.0,0.0,319031.47,319031.47,0.0,databento
2023-08-16,BULL_100,BULL_100,16.78,439.54,11.11,26.85,YES,0.0,0.0,0.0,0.0,310128.77,310128.77,0.0,databento
2023-08-17,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.89,436.07,11.39,25.46,YES,0.0,0.0,0.0,0.0,306431.18,306431.18,0.0,databento
2023-08-18,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.3,436.16,11.35,26.17,YES,0.0,0.0,0.0,0.0,306754.5,306754.5,0.0,databento
2023-08-21,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.13,438.65,11.2,26.86,YES,0.0,0.0,0.0,0.0,309838.48,309838.48,0.0,databento
2023-08-22,DEFENSIVE_BOTH,DEFENSIVE_BOTH,16.97,438.19,11.24,26.73,YES,0.0,0.0,0.0,0.0,309515.08,309515.08,0.0,databento
2023-08-23,DEFENSIVE_BOTH,DEFENSIVE_BOTH,15.98,445.09,10.73,27.97,YES,0.0,0.0,0.0,0.0,317905.5,317905.5,0.0,databento
2023-08-24,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.2,437.19,11.32,26.57,YES,0.0,0.0,0.0,0.0,307601.07,307601.07,0.0,databento
2023-08-25,DEFENSIVE_BOTH,DEFENSIVE_BOTH,15.68,439.65,11.11,27.62,YES,0.0,0.0,0.0,0.0,310598.13,310598.13,0.0,databento
2023-08-28,DEFENSIVE_BOTH,DEFENSIVE_BOTH,15.08,442.83,10.9,28.75,YES,0.0,0.0,0.0,0.0,313810.69,313810.69,0.0,databento
2023-08-29,DEFENSIVE_BOTH,DEFENSIVE_BOTH,14.45,449.45,10.42,29.44,YES,0.0,0.0,0.0,0.0,321708.54,321708.54,0.0,databento
2023-08-30,DEFENSIVE_BOTH,DEFENSIVE_BOTH,13.88,451.08,10.31,30.45,YES,0.0,0.0,0.0,0.0,323586.84,323586.84,0.0,databento
2023-08-31,BULL_100,BULL_100,13.57,450.65,10.36,31.02,YES,0.0,0.0,0.0,0.0,322454.55,322454.55,0.0,databento
2023-09-01,BULL_100,BULL_100,13.09,450.92,10.36,31.45,YES,0.0,0.0,0.0,0.0,322233.24,322233.24,0.0,databento
2023-09-05,BULL_100,BULL_100,14.01,449.17,10.48,31.13,YES,0.0,0.0,0.0,0.0,319732.01,319732.01,0.0,databento
2023-09-06,BULL_100,BULL_100,14.45,446.1,10.7,30.66,YES,0.0,0.0,0.0,0.0,312768.88,312768.88,0.0,databento
2023-09-07,BULL_100,BULL_100,14.4,445.05,10.79,30.81,YES,0.0,0.0,0.0,0.0,309150.74,309150.74,0.0,databento
2023-09-08,DEFENSIVE_SPY,DEFENSIVE_SPY,13.84,445.11,10.79,31.4,YES,0.0,0.0,0.0,0.0,310677.63,310677.63,0.0,databento
2023-09-11,DEFENSIVE_SPY,DEFENSIVE_SPY,13.8,448.05,10.58,31.96,YES,0.0,0.0,0.0,0.0,314626.2,314626.2,0.0,databento
2023-09-12,DEFENSIVE_SPY,DEFENSIVE_SPY,14.23,446.01,10.73,31.89,YES,0.0,0.0,0.0,0.0,310643.66,310643.66,0.0,databento
2023-09-13,DEFENSIVE_SPY,DEFENSIVE_SPY,13.48,447.0,10.67,32.47,YES,0.0,0.0,0.0,0.0,312405.96,312405.96,0.0,databento
2023-09-14,DEFENSIVE_SPY,DEFENSIVE_SPY,12.82,450.67,10.42,33.42,YES,0.0,0.0,0.0,0.0,316815.65,316815.65,0.0,databento
2023-09-15,DEFENSIVE_SPY,DEFENSIVE_SPY,13.79,443.29,10.81,32.14,YES,0.0,0.0,0.0,0.0,307831.21,307831.21,0.0,databento
2023-09-18,DEFENSIVE_SPY,DEFENSIVE_SPY,14.0,443.88,10.79,32.35,YES,0.0,0.0,0.0,0.0,308672.82,308672.82,0.0,databento
2023-09-19,DEFENSIVE_BOTH,DEFENSIVE_BOTH,14.11,442.86,10.87,32.49,YES,0.0,0.0,0.0,0.0,307567.28,307567.28,0.0,databento
2023-09-20,DEFENSIVE_BOTH,DEFENSIVE_BOTH,15.14,437.87,11.07,31.14,YES,0.0,0.0,0.0,0.0,301409.31,301409.31,0.0,databento
