date,state,spy_close,upro_close,vix,shares_held,cash_held,portfolio_value,upro_allocation_pct,data_source
2012-11-21,BULL_100,139.45,3.3942,15.31,29078.508,946.3,99644.57,99.1,polygon
2012-11-23,BULL_100,141.35,3.5273,15.14,29078.508,946.3,103514.92,99.1,polygon
2012-11-26,DEFENSIVE,141.05,3.5067,15.5,14675.3924,50907.28,102369.48,50.3,polygon
2012-11-27,DEFENSIVE,140.34,3.4575,15.92,14675.3924,50907.28,101647.45,49.9,polygon
2012-11-28,DEFENSIVE,141.46,3.5342,15.51,14675.3924,50907.28,102773.05,50.5,polygon
2012-11-29,DEFENSIVE,142.12,3.5884,15.06,14675.3924,50907.28,103568.46,50.8,polygon
2012-11-30,DEFENSIVE,142.16,3.5771,15.87,14675.3924,50907.28,103402.62,50.8,polygon
2012-12-03,DEFENSIVE,141.45,3.5305,16.64,14675.3924,50907.28,102718.75,50.4,polygon
2012-12-04,DEFENSIVE,141.25,3.513,17.12,14675.3924,50907.28,102461.93,50.3,polygon
2012-12-05,DEFENSIVE,141.5,3.5317,16.46,14675.3924,50907.28,102736.36,50.4,polygon
2012-12-06,DEFENSIVE,141.98,3.5707,16.58,14675.3924,50907.28,103308.7,50.7,polygon
2012-12-07,DEFENSIVE,142.41,3.6021,15.9,14675.3924,50907.28,103769.51,50.9,polygon
2012-12-10,BULL_100,142.47,3.6125,16.05,28565.1806,941.61,104133.32,99.1,polygon
2012-12-11,BULL_100,143.43,3.6825,15.57,28565.1806,941.61,106132.88,99.1,polygon
2012-12-12,BULL_100,143.51,3.6909,15.95,28565.1806,941.61,106372.83,99.1,polygon
2012-12-13,BULL_100,142.63,3.6267,16.56,28565.1806,941.61,104538.95,99.1,polygon
2012-12-14,BULL_100,142.11,3.5775,17.0,28565.1806,941.61,103133.54,99.1,polygon
2012-12-17,BULL_100,143.77,3.7038,16.34,28565.1806,941.61,106741.32,99.1,polygon
2012-12-18,BULL_100,145.37,3.8334,15.57,28565.1806,941.61,110443.37,99.1,polygon
2012-12-19,BULL_100,144.29,3.753,17.36,28565.1806,941.61,108146.73,99.1,polygon
2012-12-20,BULL_100,145.12,3.8096,17.67,28565.1806,941.61,109763.52,99.1,polygon
2012-12-21,BULL_100,142.79,3.71,17.84,28565.1806,941.61,106918.43,99.1,polygon
2012-12-24,BULL_100,142.35,3.6609,17.84,28565.1806,941.61,105515.88,99.1,polygon
2012-12-26,BULL_100,141.75,3.6196,19.48,28565.1806,941.61,104336.13,99.1,polygon
2012-12-27,BULL_100,141.56,3.6109,19.47,28565.1806,941.61,104087.62,99.1,polygon
2012-12-28,BULL_100,140.03,3.4863,22.72,28565.1806,941.61,100528.4,99.1,polygon
2012-12-31,DEFENSIVE,142.41,3.6771,18.02,14418.1865,49966.1,102983.21,51.5,polygon
2013-01-02,DEFENSIVE,146.06,3.9505,14.68,14418.1865,49966.1,106925.14,53.3,polygon
2013-01-03,BULL_100,145.73,3.9184,14.56,26820.976,981.64,106076.95,99.1,polygon
2013-01-04,BULL_100,146.37,3.9771,13.83,26820.976,981.64,107651.34,99.1,polygon
2013-01-07,BULL_100,145.97,3.948,13.79,26820.976,981.64,106870.85,99.1,polygon
2013-01-08,BULL_100,145.55,3.9046,13.62,26820.976,981.64,105706.82,99.1,polygon
2013-01-09,BULL_100,145.92,3.9396,13.81,26820.976,981.64,106645.56,99.1,polygon
2013-01-10,BULL_100,147.08,4.025,13.49,26820.976,981.64,108936.07,99.1,polygon
2013-01-11,BULL_100,147.07,4.0338,13.36,26820.976,981.64,109172.09,99.1,polygon
2013-01-14,BULL_100,146.97,4.0159,13.52,26820.976,981.64,108692.0,99.1,polygon
2013-01-15,BULL_100,147.07,4.025,13.55,26820.976,981.64,108936.07,99.1,polygon
2013-01-16,BULL_100,147.05,4.0245,13.42,26820.976,981.64,108922.66,99.1,polygon
2013-01-17,BULL_100,148.0,4.0984,13.57,26820.976,981.64,110904.73,99.1,polygon
2013-01-18,BULL_100,148.33,4.1342,12.46,26820.976,981.64,111864.92,99.1,polygon
2013-01-22,BULL_100,149.13,4.1925,12.43,26820.976,981.64,113428.58,99.1,polygon
2013-01-23,BULL_100,149.37,4.2117,12.46,26820.976,981.64,113943.54,99.1,polygon
2013-01-24,BULL_100,149.41,4.2184,12.69,26820.976,981.64,114123.24,99.1,polygon
2013-01-25,BULL_100,150.25,4.29,12.89,26820.976,981.64,116043.63,99.2,polygon
2013-01-28,BULL_100,150.07,4.2742,13.57,26820.976,981.64,115619.85,99.2,polygon
2013-01-29,BULL_100,150.66,4.3242,13.31,26820.976,981.64,116960.9,99.2,polygon
2013-01-30,BULL_100,150.07,4.278,14.32,26820.976,981.64,115721.77,99.2,polygon
2013-01-31,BULL_100,149.7,4.2429,14.28,26820.976,981.64,114780.36,99.1,polygon
2013-02-01,BULL_100,151.24,4.3725,12.9,26820.976,981.64,118256.36,99.2,polygon
2013-02-04,BULL_100,149.53,4.2267,14.67,26820.976,981.64,114345.86,99.1,polygon
2013-02-05,BULL_100,151.05,4.3538,13.72,26820.976,981.64,117754.8,99.2,polygon
2013-02-06,BULL_100,151.16,4.3625,13.41,26820.976,981.64,117988.15,99.2,polygon
2013-02-07,BULL_100,150.96,4.3496,13.5,26820.976,981.64,117642.16,99.2,polygon
2013-02-08,BULL_100,151.8,4.4188,13.02,26820.976,981.64,119498.17,99.2,polygon
2013-02-11,BULL_100,151.77,4.4125,12.94,26820.976,981.64,119329.2,99.2,polygon
2013-02-12,BULL_100,152.02,4.4342,12.64,26820.976,981.64,119911.21,99.2,polygon
2013-02-13,BULL_100,152.15,4.4496,12.98,26820.976,981.64,120324.25,99.2,polygon
2013-02-14,BULL_100,152.29,4.4634,12.66,26820.976,981.64,120694.38,99.2,polygon
2013-02-15,BULL_100,152.11,4.4492,12.46,26820.976,981.64,120313.53,99.2,polygon
2013-02-19,BULL_100,153.25,4.5375,12.31,26820.976,981.64,122681.82,99.2,polygon
2013-02-20,BULL_100,151.34,4.3696,14.68,26820.976,981.64,118178.58,99.2,polygon
2013-02-21,BULL_100,150.42,4.2934,15.22,26820.976,981.64,116134.82,99.2,polygon
2013-02-22,BULL_100,151.89,4.4188,14.17,26820.976,981.64,119498.17,99.2,polygon
2013-02-25,BULL_100,149.0,4.1692,18.99,26820.976,981.64,112803.65,99.1,polygon
2013-02-26,BULL_100,150.02,4.2542,16.87,26820.976,981.64,115083.43,99.1,polygon
2013-02-27,BULL_100,151.91,4.4117,14.73,26820.976,981.64,119307.74,99.2,polygon
2013-02-28,BULL_100,151.61,4.394,15.51,26820.976,981.64,118833.01,99.2,polygon
2013-03-01,BULL_100,152.11,4.4355,15.36,26820.976,981.64,119946.08,99.2,polygon
2013-03-04,BULL_100,152.92,4.4938,14.01,26820.976,981.64,121509.74,99.2,polygon
2013-03-05,BULL_100,154.29,4.6188,13.48,26820.976,981.64,124862.36,99.2,polygon
2013-03-06,BULL_100,154.5,4.6425,13.53,26820.976,981.64,125498.02,99.2,polygon
2013-03-07,BULL_100,154.78,4.6684,13.06,26820.976,981.64,126192.68,99.2,polygon
2013-03-08,BULL_100,155.44,4.7271,12.59,26820.976,981.64,127767.07,99.2,polygon
2013-03-11,BULL_100,156.03,4.7771,11.56,26820.976,981.64,129108.12,99.2,polygon
2013-03-12,BULL_100,155.68,4.7433,12.27,26820.976,981.64,128201.57,99.2,polygon
2013-03-13,BULL_100,155.91,4.7621,11.83,26820.976,981.64,128705.81,99.2,polygon
2013-03-14,BULL_100,156.73,4.84,11.3,26820.976,981.64,130795.16,99.2,polygon
2013-03-15,BULL_100,155.83,4.8213,11.3,26820.976,981.64,130293.61,99.2,polygon
2013-03-18,BULL_100,154.97,4.7387,13.36,26820.976,981.64,128078.2,99.2,polygon
2013-03-19,BULL_100,154.61,4.7071,14.39,26820.976,981.64,127230.65,99.2,polygon
2013-03-20,BULL_100,155.69,4.8038,12.67,26820.976,981.64,129824.24,99.2,polygon
2013-03-21,BULL_100,154.36,4.6817,13.99,26820.976,981.64,126549.4,99.2,polygon
2013-03-22,BULL_100,155.6,4.79,13.57,26820.976,981.64,129454.11,99.2,polygon
2013-03-25,BULL_100,154.95,4.7425,13.74,26820.976,981.64,128180.12,99.2,polygon
2013-03-26,BULL_100,156.19,4.8521,12.77,26820.976,981.64,131119.7,99.3,polygon
2013-03-27,BULL_100,156.19,4.8458,13.15,26820.976,981.64,130950.72,99.3,polygon
2013-03-28,BULL_100,156.67,4.8784,12.7,26820.976,981.64,131825.09,99.3,polygon
2013-04-01,BULL_100,156.05,4.8319,13.58,26820.976,981.64,130577.91,99.2,polygon
2013-04-02,BULL_100,156.82,4.8995,12.78,26820.976,981.64,132391.01,99.3,polygon
2013-04-03,BULL_100,155.23,4.7496,14.21,26820.976,981.64,128370.55,99.2,polygon
2013-04-04,BULL_100,155.86,4.8138,13.89,26820.976,981.64,130092.45,99.2,polygon
2013-04-05,BULL_100,155.16,4.745,13.92,26820.976,981.64,128247.17,99.2,polygon
2013-04-08,BULL_100,156.21,4.8334,13.19,26820.976,981.64,130618.14,99.2,polygon
2013-04-09,BULL_100,156.75,4.8963,12.84,26820.976,981.64,132305.18,99.3,polygon
2013-04-10,BULL_100,158.67,5.0792,12.36,26820.976,981.64,137210.74,99.3,polygon
2013-04-11,BULL_100,159.19,5.1275,12.24,26820.976,981.64,138506.19,99.3,polygon
2013-04-12,BULL_100,158.8,5.0863,12.06,26820.976,981.64,137401.17,99.3,polygon
2013-04-15,BULL_100,155.12,4.74,17.27,26820.976,981.64,128113.06,99.2,polygon
2013-04-16,BULL_100,157.41,4.9367,13.96,26820.976,981.64,133388.75,99.3,polygon
2013-04-17,BULL_100,155.11,4.723,16.51,26820.976,981.64,127657.11,99.2,polygon
2013-04-18,BULL_100,154.14,4.6358,17.56,26820.976,981.64,125318.32,99.2,polygon
2013-04-19,BULL_100,155.48,4.755,14.97,26820.976,981.64,128515.38,99.2,polygon
2013-04-22,BULL_100,156.17,4.8246,14.39,26820.976,981.64,130382.12,99.2,polygon
2013-04-23,BULL_100,157.78,4.9696,13.48,26820.976,981.64,134271.16,99.3,polygon
2013-04-24,BULL_100,157.88,4.9792,13.61,26820.976,981.64,134528.64,99.3,polygon
2013-04-25,BULL_100,158.52,5.0413,13.62,26820.976,981.64,136194.23,99.3,polygon
2013-04-26,BULL_100,158.24,5.0092,13.61,26820.976,981.64,135333.27,99.3,polygon
2013-04-29,BULL_100,159.3,5.1105,13.71,26820.976,981.64,138050.24,99.3,polygon
2013-04-30,BULL_100,159.68,5.1442,13.52,26820.976,981.64,138954.1,99.3,polygon
2013-05-01,BULL_100,158.28,5.0071,14.49,26820.976,981.64,135276.95,99.3,polygon
2013-05-02,BULL_100,159.75,5.15,13.59,26820.976,981.64,139109.67,99.3,polygon
2013-05-03,BULL_100,161.37,5.3054,12.85,26820.976,981.64,143277.64,99.3,polygon
2013-05-06,BULL_100,161.78,5.3488,12.66,26820.976,981.64,144441.68,99.3,polygon
2013-05-07,BULL_100,162.6,5.4271,12.83,26820.976,981.64,146541.76,99.3,polygon
2013-05-08,BULL_100,163.34,5.503,12.66,26820.976,981.64,148577.47,99.3,polygon
2013-05-09,BULL_100,162.88,5.4596,13.13,26820.976,981.64,147413.44,99.3,polygon
2013-05-10,BULL_100,163.41,5.5113,12.59,26820.976,981.64,148800.08,99.3,polygon
2013-05-13,BULL_100,163.54,5.5205,12.55,26820.976,981.64,149046.84,99.3,polygon
2013-05-14,BULL_100,165.23,5.6946,12.77,26820.976,981.64,153716.37,99.4,polygon
2013-05-15,BULL_100,166.12,5.7821,12.81,26820.976,981.64,156063.2,99.4,polygon
2013-05-16,BULL_100,165.34,5.7,13.07,26820.976,981.64,153861.2,99.4,polygon
2013-05-17,BULL_100,166.94,5.8705,12.45,26820.976,981.64,158434.18,99.4,polygon
2013-05-20,BULL_100,166.93,5.8688,13.02,26820.976,981.64,158388.58,99.4,polygon
2013-05-21,BULL_100,167.17,5.8921,13.37,26820.976,981.64,159013.51,99.4,polygon
2013-05-22,BULL_100,165.93,5.7559,13.82,26820.976,981.64,155360.49,99.4,polygon
2013-05-23,BULL_100,165.45,5.71,14.07,26820.976,981.64,154129.41,99.4,polygon
2013-05-24,BULL_100,165.31,5.6896,13.99,26820.976,981.64,153582.26,99.4,polygon
2013-05-28,BULL_100,166.3,5.7955,14.48,26820.976,981.64,156422.61,99.4,polygon
2013-05-29,BULL_100,165.22,5.7196,14.83,26820.976,981.64,154386.89,99.4,polygon
2013-05-30,BULL_100,165.83,5.7458,14.53,26820.976,981.64,155089.6,99.4,polygon
2013-05-31,BULL_100,163.44,5.4942,16.3,26820.976,981.64,148341.45,99.3,polygon
2013-06-03,BULL_100,164.35,5.5825,16.28,26820.976,981.64,150709.74,99.3,polygon
2013-06-04,BULL_100,163.56,5.5088,16.27,26820.976,981.64,148733.03,99.3,polygon
2013-06-05,BULL_100,161.27,5.2625,17.5,26820.976,981.64,142127.02,99.3,polygon
2013-06-06,BULL_100,162.73,5.4121,16.63,26820.976,981.64,146139.44,99.3,polygon
2013-06-07,BULL_100,164.8,5.6205,15.14,26820.976,981.64,151728.93,99.4,polygon
2013-06-10,BULL_100,164.8,5.6209,15.44,26820.976,981.64,151739.66,99.4,polygon
2013-06-11,BULL_100,163.1,5.4534,17.07,26820.976,981.64,147247.15,99.3,polygon
2013-06-12,BULL_100,161.75,5.3109,18.59,26820.976,981.64,143425.16,99.3,polygon
2013-06-13,BULL_100,164.21,5.5567,16.41,26820.976,981.64,150017.76,99.3,polygon
2013-06-14,BULL_100,163.18,5.4525,17.15,26820.976,981.64,147223.01,99.3,polygon
2013-06-17,BULL_100,164.44,5.5784,16.8,26820.976,981.64,150599.77,99.3,polygon
2013-06-18,BULL_100,165.74,5.7059,16.61,26820.976,981.64,154019.45,99.4,polygon
2013-06-19,BULL_100,163.45,5.4759,16.64,26820.976,981.64,147850.62,99.3,polygon
2013-06-20,BULL_100,159.4,5.0634,20.49,26820.976,981.64,136786.97,99.3,polygon
2013-06-21,BULL_100,159.07,5.105,18.9,26820.976,981.64,137902.72,99.3,polygon
2013-06-24,DEFENSIVE,157.06,4.9134,20.11,13509.6094,66796.02,133174.13,49.8,polygon
2013-06-25,DEFENSIVE,158.57,5.0607,18.47,13509.6094,66796.02,135164.1,50.6,polygon
2013-06-26,DEFENSIVE,160.14,5.2017,17.21,13509.6094,66796.02,137068.95,51.3,polygon
2013-06-27,DEFENSIVE,161.08,5.3008,16.86,13509.6094,66796.02,138407.75,51.7,polygon
2013-06-28,DEFENSIVE,160.42,5.205,16.86,13509.6094,66796.02,137113.53,51.3,polygon
2013-07-01,DEFENSIVE,161.36,5.3233,16.37,13509.6094,66796.02,138711.72,51.8,polygon
2013-07-02,DEFENSIVE,161.21,5.3025,16.44,13509.6094,66796.02,138430.72,51.7,polygon
2013-07-03,DEFENSIVE,161.28,5.3191,16.2,13509.6094,66796.02,138654.98,51.8,polygon
2013-07-05,DEFENSIVE,163.02,5.485,14.89,13509.6094,66796.02,140896.22,52.6,polygon
2013-07-08,DEFENSIVE,163.94,5.5775,14.78,13509.6094,66796.02,142145.86,53.0,polygon
2013-07-09,BULL_100,165.13,5.69,14.35,25013.2932,1345.34,143670.97,99.1,polygon
2013-07-10,BULL_100,165.19,5.7017,14.21,25013.2932,1345.34,143963.63,99.1,polygon
2013-07-11,BULL_100,167.44,5.9425,14.01,25013.2932,1345.34,149986.83,99.1,polygon
2013-07-12,BULL_100,167.51,5.9441,13.84,25013.2932,1345.34,150026.85,99.1,polygon
2013-07-15,BULL_100,168.22,6.0217,13.79,25013.2932,1345.34,151967.88,99.1,polygon
2013-07-16,BULL_100,167.53,5.9483,14.42,25013.2932,1345.34,150131.91,99.1,polygon
2013-07-17,BULL_100,167.95,5.9892,13.78,25013.2932,1345.34,151154.95,99.1,polygon
2013-07-18,BULL_100,168.87,6.0867,13.77,25013.2932,1345.34,153593.75,99.1,polygon
2013-07-19,BULL_100,169.17,6.1267,12.54,25013.2932,1345.34,154594.28,99.1,polygon
2013-07-22,BULL_100,169.5,6.1584,12.29,25013.2932,1345.34,155387.2,99.1,polygon
2013-07-23,BULL_100,169.14,6.1217,12.66,25013.2932,1345.34,154469.21,99.1,polygon
2013-07-24,BULL_100,168.52,6.0542,13.18,25013.2932,1345.34,152780.81,99.1,polygon
2013-07-25,BULL_100,168.93,6.0916,12.97,25013.2932,1345.34,153716.31,99.1,polygon
2013-07-26,BULL_100,169.11,6.1117,12.72,25013.2932,1345.34,154219.08,99.1,polygon
2013-07-29,BULL_100,168.59,6.0508,13.39,25013.2932,1345.34,152695.77,99.1,polygon
2013-07-30,BULL_100,168.59,6.0584,13.39,25013.2932,1345.34,152885.87,99.1,polygon
2013-07-31,BULL_100,168.71,6.0592,13.45,25013.2932,1345.34,152905.88,99.1,polygon
2013-08-01,BULL_100,170.66,6.2745,12.94,25013.2932,1345.34,158291.24,99.2,polygon
2013-08-02,BULL_100,170.95,6.3067,11.98,25013.2932,1345.34,159096.67,99.2,polygon
2013-08-05,BULL_100,170.7,6.2825,11.84,25013.2932,1345.34,158491.35,99.2,polygon
2013-08-06,BULL_100,169.73,6.18,12.72,25013.2932,1345.34,155927.49,99.1,polygon
2013-08-07,BULL_100,169.18,6.1133,12.98,25013.2932,1345.34,154259.1,99.1,polygon
2013-08-08,BULL_100,169.8,6.18,12.73,25013.2932,1345.34,155927.49,99.1,polygon
2013-08-09,BULL_100,169.31,6.1267,13.41,25013.2932,1345.34,154594.28,99.1,polygon
2013-08-12,BULL_100,169.11,6.0992,12.81,25013.2932,1345.34,153906.41,99.1,polygon
2013-08-13,BULL_100,169.61,6.1642,12.31,25013.2932,1345.34,155532.28,99.1,polygon
2013-08-14,BULL_100,168.74,6.065,13.04,25013.2932,1345.34,153050.96,99.1,polygon
2013-08-15,BULL_100,166.38,5.8008,14.73,25013.2932,1345.34,146442.45,99.1,polygon
2013-08-16,BULL_100,165.83,5.7525,14.37,25013.2932,1345.34,145234.3,99.1,polygon
2013-08-19,BULL_100,164.77,5.6442,15.1,25013.2932,1345.34,142525.36,99.1,polygon
2013-08-20,BULL_100,165.58,5.7234,14.91,25013.2932,1345.34,144506.42,99.1,polygon
2013-08-21,DEFENSIVE,164.56,5.6175,15.94,12625.2306,71519.54,142441.78,49.8,polygon
2013-08-22,DEFENSIVE,166.06,5.7625,14.76,12625.2306,71519.54,144272.44,50.4,polygon
2013-08-23,DEFENSIVE,166.62,5.8242,13.98,12625.2306,71519.54,145051.41,50.7,polygon
2013-08-26,BULL_100,166.0,5.7692,14.99,24614.2976,1358.06,143362.86,99.1,polygon
2013-08-27,BULL_100,163.33,5.4775,16.77,24614.2976,1358.06,136182.87,99.0,polygon
2013-08-28,DEFENSIVE,163.91,5.5359,16.49,12431.2084,67946.71,136764.64,50.3,polygon
2013-08-29,DEFENSIVE,164.17,5.5684,16.81,12431.2084,67946.71,137168.66,50.5,polygon
2013-08-30,DEFENSIVE,163.65,5.5009,17.01,12431.2084,67946.71,136329.55,50.2,polygon
2013-09-03,DEFENSIVE,164.39,5.5842,16.61,12431.2084,67946.71,137365.07,50.5,polygon
2013-09-04,DEFENSIVE,165.75,5.725,15.88,12431.2084,67946.71,139115.38,51.2,polygon
2013-09-05,DEFENSIVE,165.96,5.7342,15.77,12431.2084,67946.71,139229.75,51.2,polygon
2013-09-06,DEFENSIVE,166.04,5.7492,15.85,12431.2084,67946.71,139416.22,51.3,polygon
2013-09-09,DEFENSIVE,167.63,5.9217,15.63,12431.2084,67946.71,141560.6,52.0,polygon
2013-09-10,DEFENSIVE,168.87,6.05,14.53,12431.2084,67946.71,143155.53,52.5,polygon
2013-09-11,BULL_100,169.4,6.1067,13.82,23473.0674,1339.88,144682.86,99.1,polygon
2013-09-12,BULL_100,168.95,6.0659,14.29,23473.0674,1339.88,143725.16,99.1,polygon
2013-09-13,BULL_100,169.33,6.0975,14.16,23473.0674,1339.88,144466.91,99.1,polygon
2013-09-16,BULL_100,170.31,6.2092,14.38,23473.0674,1339.88,147088.85,99.1,polygon
2013-09-17,BULL_100,171.07,6.2834,14.53,23473.0674,1339.88,148830.55,99.1,polygon
2013-09-18,BULL_100,173.05,6.5054,13.59,23473.0674,1339.88,154041.57,99.1,polygon
2013-09-19,BULL_100,172.76,6.4825,13.16,23473.0674,1339.88,153504.04,99.1,polygon
2013-09-20,BULL_100,170.72,6.3325,13.12,23473.0674,1339.88,149983.08,99.1,polygon
2013-09-23,BULL_100,169.93,6.2492,14.31,23473.0674,1339.88,148027.77,99.1,polygon
2013-09-24,BULL_100,169.53,6.2084,14.08,23473.0674,1339.88,147070.07,99.1,polygon
2013-09-25,BULL_100,169.04,6.1484,14.01,23473.0674,1339.88,145661.69,99.1,polygon
2013-09-26,BULL_100,169.69,6.2175,14.06,23473.0674,1339.88,147283.68,99.1,polygon
2013-09-27,BULL_100,168.91,6.1342,15.46,23473.0674,1339.88,145328.37,99.1,polygon
2013-09-30,BULL_100,168.01,6.0259,16.6,23473.0674,1339.88,142786.24,99.1,polygon
2013-10-01,BULL_100,169.34,6.1784,15.54,23473.0674,1339.88,146365.88,99.1,polygon
2013-10-02,BULL_100,169.18,6.1534,16.6,23473.0674,1339.88,145779.05,99.1,polygon
2013-10-03,BULL_100,167.62,5.9917,17.67,23473.0674,1339.88,141983.46,99.1,polygon
2013-10-04,BULL_100,168.89,6.12,16.74,23473.0674,1339.88,144995.05,99.1,polygon
2013-10-07,BULL_100,167.43,5.9675,19.41,23473.0674,1339.88,141415.41,99.1,polygon
2013-10-08,BULL_100,165.48,5.7534,20.34,23473.0674,1339.88,136389.82,99.0,polygon
2013-10-09,DEFENSIVE,165.6,5.7575,19.6,11852.306,68494.02,136733.67,49.9,polygon
2013-10-10,DEFENSIVE,169.17,6.1316,16.48,11852.306,68494.02,141167.62,51.5,polygon
2013-10-11,DEFENSIVE,170.26,6.2559,15.72,11852.306,68494.02,142640.86,52.0,polygon
2013-10-14,BULL_100,170.94,6.3375,16.07,22775.9878,1324.62,145667.44,99.1,polygon
2013-10-15,BULL_100,169.7,6.1913,18.66,22775.9878,1324.62,142337.59,99.1,polygon
2013-10-16,BULL_100,172.07,6.4517,14.71,22775.9878,1324.62,148268.46,99.1,polygon
2013-10-17,BULL_100,173.22,6.5834,13.48,22775.9878,1324.62,151268.06,99.1,polygon
2013-10-18,BULL_100,174.39,6.7,13.04,22775.9878,1324.62,153923.74,99.1,polygon
2013-10-21,BULL_100,174.4,6.7167,13.16,22775.9878,1324.62,154304.1,99.1,polygon
2013-10-22,BULL_100,175.41,6.8267,13.33,22775.9878,1324.62,156809.45,99.2,polygon
2013-10-23,BULL_100,174.57,6.7367,13.42,22775.9878,1324.62,154759.61,99.1,polygon
2013-10-24,BULL_100,175.15,6.7984,13.2,22775.9878,1324.62,156164.89,99.2,polygon
2013-10-25,BULL_100,175.95,6.8867,13.09,22775.9878,1324.62,158176.01,99.2,polygon
2013-10-28,BULL_100,176.23,6.9159,13.31,22775.9878,1324.62,158841.07,99.2,polygon
2013-10-29,BULL_100,177.17,7.0409,13.41,22775.9878,1324.62,161688.07,99.2,polygon
2013-10-30,BULL_100,176.29,6.9275,13.65,22775.9878,1324.62,159105.27,99.2,polygon
2013-10-31,BULL_100,175.79,6.855,13.75,22775.9878,1324.62,157454.01,99.2,polygon
2013-11-01,BULL_100,176.21,6.9109,13.28,22775.9878,1324.62,158727.19,99.2,polygon
2013-11-04,BULL_100,176.83,6.9875,12.93,22775.9878,1324.62,160471.83,99.2,polygon
2013-11-05,BULL_100,176.27,6.9209,13.27,22775.9878,1324.62,158954.95,99.2,polygon
2013-11-06,BULL_100,177.17,7.0192,12.67,22775.9878,1324.62,161193.83,99.2,polygon
2013-11-07,BULL_100,174.93,6.7542,13.91,22775.9878,1324.62,155158.19,99.1,polygon
2013-11-08,BULL_100,177.29,7.0242,12.9,22775.9878,1324.62,161307.71,99.2,polygon
2013-11-11,BULL_100,177.32,7.025,12.53,22775.9878,1324.62,161325.93,99.2,polygon
2013-11-12,BULL_100,176.96,6.9959,12.82,22775.9878,1324.62,160663.15,99.2,polygon
2013-11-13,BULL_100,178.38,7.15,12.52,22775.9878,1324.62,164172.93,99.2,polygon
2013-11-14,BULL_100,179.27,7.265,12.37,22775.9878,1324.62,166792.17,99.2,polygon
2013-11-15,BULL_100,180.05,7.36,12.19,22775.9878,1324.62,168955.89,99.2,polygon
2013-11-18,BULL_100,179.42,7.2925,13.1,22775.9878,1324.62,167418.51,99.2,polygon
2013-11-19,BULL_100,179.03,7.2375,13.39,22775.9878,1324.62,166165.83,99.2,polygon
2013-11-20,BULL_100,178.47,7.1734,13.4,22775.9878,1324.62,164705.89,99.2,polygon
2013-11-21,BULL_100,179.91,7.3375,12.66,22775.9878,1324.62,168443.43,99.2,polygon
2013-11-22,BULL_100,180.81,7.4417,12.26,22775.9878,1324.62,170816.69,99.2,polygon
2013-11-25,BULL_100,180.63,7.4384,12.79,22775.9878,1324.62,170741.53,99.2,polygon
2013-11-26,BULL_100,180.68,7.4267,12.81,22775.9878,1324.62,170475.05,99.2,polygon
2013-11-27,BULL_100,181.12,7.48,12.98,22775.9878,1324.62,171689.01,99.2,polygon
2013-11-29,BULL_100,181.0,7.4634,13.7,22775.9878,1324.62,171310.93,99.2,polygon
2013-12-02,BULL_100,180.53,7.41,14.23,22775.9878,1324.62,170094.69,99.2,polygon
2013-12-03,BULL_100,179.75,7.3259,14.55,22775.9878,1324.62,168179.23,99.2,polygon
2013-12-04,BULL_100,179.73,7.3017,14.7,22775.9878,1324.62,167628.05,99.2,polygon
2013-12-05,BULL_100,178.94,7.2192,15.08,22775.9878,1324.62,165749.03,99.2,polygon
2013-12-06,BULL_100,180.94,7.4492,13.79,22775.9878,1324.62,170987.51,99.2,polygon
2013-12-09,BULL_100,181.4,7.505,13.49,22775.9878,1324.62,172258.41,99.2,polygon
2013-12-10,BULL_100,180.75,7.4325,13.91,22775.9878,1324.62,170607.15,99.2,polygon
2013-12-11,BULL_100,178.72,7.1734,15.42,22775.9878,1324.62,164705.89,99.2,polygon
2013-12-12,BULL_100,178.13,7.1117,15.54,22775.9878,1324.62,163300.61,99.2,polygon
2013-12-13,BULL_100,178.11,7.0942,15.76,22775.9878,1324.62,162902.03,99.2,polygon
2013-12-16,BULL_100,179.22,7.2292,16.03,22775.9878,1324.62,165976.79,99.2,polygon
2013-12-17,BULL_100,178.65,7.1575,16.21,22775.9878,1324.62,164343.75,99.2,polygon
2013-12-18,BULL_100,181.7,7.5292,13.8,22775.9878,1324.62,172809.59,99.2,polygon
2013-12-19,BULL_100,181.49,7.5117,14.15,22775.9878,1324.62,172411.01,99.2,polygon
2013-12-20,BULL_100,181.56,7.6367,13.79,22775.9878,1324.62,175258.0,99.2,polygon
2013-12-23,BULL_100,182.53,7.7525,13.04,22775.9878,1324.62,177895.46,99.3,polygon
2013-12-24,BULL_100,182.93,7.8109,12.48,22775.9878,1324.62,179225.58,99.3,polygon
2013-12-26,BULL_100,183.85,7.9284,12.33,22775.9878,1324.62,181901.76,99.3,polygon
2013-12-27,BULL_100,183.84,7.9234,12.46,22775.9878,1324.62,181787.88,99.3,polygon
2013-12-30,BULL_100,183.82,7.9159,13.56,22775.9878,1324.62,181617.06,99.3,polygon
2013-12-31,BULL_100,184.69,8.0259,13.72,22775.9878,1324.62,184122.42,99.3,polygon
2014-01-02,BULL_100,182.92,7.7967,14.23,22775.9878,1324.62,178902.16,99.3,polygon
2014-01-03,BULL_100,182.88,7.7834,13.76,22775.9878,1324.62,178599.24,99.3,polygon
2014-01-06,BULL_100,182.36,7.7317,13.55,22775.9878,1324.62,177421.72,99.3,polygon
