datetime,open,high,low,close,volume
2023-07-20,26.499999999999996,26.58,23.869999999999997,24.109999999999996,5543570.0
2023-07-21,24.559999999999995,25.58,24.499999999999996,24.89,3243266.0
2023-07-24,25.16,25.429999999999996,24.514999999999997,25.08,2496006.0
2023-07-25,25.17,26.58,25.17,25.870000000000005,3285985.0
2023-07-26,25.819999999999997,25.889999999999997,24.22,25.6,4416806.0
2023-07-27,26.129999999999995,28.05,26.004999999999995,27.180000000000003,7260299.0
2023-07-28,27.579999999999995,28.429999999999996,27.155,28.19,5270515.0
2023-07-31,27.82,28.750000000000004,27.82,28.34999999999999,3265572.0
2023-08-01,28.19,28.979999999999997,27.44,28.09,3261924.0
2023-08-02,27.31,27.9,24.795,25.539999999999996,6549460.0
2023-08-03,24.50999999999999,25.59,24.08,24.82,4113631.0
2023-08-04,25.1,25.95,24.08,24.679999999999996,4650851.0
2023-08-07,25.319999999999997,25.79,24.99,25.679999999999996,3830290.0
2023-08-08,25.369999999999997,25.369999999999997,23.43,24.31,4125992.0
2023-08-09,24.83,24.96,22.959999999999997,23.359999999999996,4285248.0
2023-08-10,23.619999999999997,24.405,22.319999999999997,22.97,5669007.0
2023-08-11,22.85,22.91,21.01,21.15,5740432.0
2023-08-14,21.479999999999997,23.37,20.665,23.340000000000003,4198935.0
2023-08-15,22.6,22.94,21.705,21.88,3825047.0
2023-08-16,22.030000000000005,22.289999999999996,20.38,20.38,4364706.0
2023-08-17,20.63,20.869999999999997,19.7,19.82,3872474.0
2023-08-18,19.84,20.42,19.11,20.35,5446185.0
2023-08-21,20.35,22.02,20.35,21.81,5319066.0
2023-08-22,22.209999999999997,22.81,21.1,21.39,4885104.0
2023-08-23,21.92,24.24,20.709999999999997,23.899999999999995,6581356.0
2023-08-24,24.2,24.499999999999996,20.1,20.28,8119677.0
2023-08-25,20.3,21.17,19.405,20.7,5780319.0
2023-08-28,20.739999999999995,21.584999999999997,20.709999999999997,21.459999999999997,5352762.0
2023-08-29,21.47,23.31,20.969999999999995,23.049999999999997,5685152.0
2023-08-30,22.88,23.69,22.374999999999996,23.32,4756443.0
2023-08-31,23.340000000000003,24.28,23.049999999999997,23.46,5398490.0
2023-09-01,23.749999999999996,24.499999999999996,23.52,23.989999999999995,4364308.0
2023-09-05,23.74,24.574999999999996,23.31,23.899999999999995,3774027.0
2023-09-06,23.72,24.28,22.67,23.289999999999996,3488308.0
2023-09-07,23.079999999999995,23.079999999999995,21.0,21.92,4802782.0
2023-09-08,22.06,22.185,21.225,21.499999999999996,2737184.0
2023-09-11,21.94,22.309999999999995,20.59,21.34,4927595.0
2023-09-12,21.31,21.979999999999997,20.859999999999996,20.909999999999997,4070540.0
2023-09-13,20.98,21.86,20.4,21.42,4708819.0
2023-09-14,21.659999999999997,21.92,21.05,21.69,4554856.0
2023-09-15,21.6,21.6,19.455,19.76,7064559.0
2023-09-18,19.82,20.17,19.13,19.959999999999997,3278799.0
2023-09-19,19.86,20.269999999999996,19.09,19.51,4029722.0
2023-09-20,19.429999999999996,19.91,18.34,18.34,4748231.0
2023-09-21,18.25,18.25,17.32,17.44,6322980.0
2023-09-22,17.709999999999997,18.365,17.62,17.849999999999998,5893455.0
2023-09-25,18.04,18.36,17.34,18.34,5369361.0
2023-09-26,17.779999999999998,18.069999999999997,16.994999999999997,17.3,6274616.0
2023-09-27,17.64,18.069999999999997,16.9,17.769999999999996,7194776.0
2023-09-28,17.64,19.209999999999997,17.28,18.84,8991847.0
2023-09-29,19.12,19.65,18.67,18.92,7142998.0
2023-10-02,19.44,19.570000000000004,18.435,19.14,6406593.0
2023-10-03,19.09,19.379999999999995,17.54,17.879999999999995,8065366.0
2023-10-04,17.689999999999998,18.8,17.58,18.629999999999995,6956751.0
2023-10-05,18.53,18.86,17.824999999999996,18.32,5567887.0
2023-10-06,18.549999999999997,19.785,17.63,19.6,9813316.0
2023-10-09,18.92,19.519999999999996,18.45,19.329999999999995,5269344.0
2023-10-10,19.429999999999996,20.61,19.299999999999997,20.1,5964266.0
2023-10-11,20.199999999999996,20.67,19.825,20.61,5216321.0
2023-10-12,20.76,21.559999999999995,20.094999999999995,20.67,6555705.0
2023-10-13,20.749999999999996,20.94,18.854999999999997,18.92,7714829.0
2023-10-16,18.95,19.989999999999995,18.76,19.709999999999997,5949875.0
2023-10-17,19.86,19.95,17.91,19.12,8409710.0
2023-10-18,18.97,19.04,17.99,18.1,7819300.0
2023-10-19,18.02,18.93,17.22,17.23,12079003.0
2023-10-20,17.24,17.779999999999998,16.53,16.56,9043131.0
2023-10-23,16.53,17.25,15.84,16.65,9092219.0
2023-10-24,16.77,17.149999999999995,16.42,16.71,7851846.0
2023-10-25,16.51,16.550000000000004,14.48,14.489999999999998,8237902.0
2023-10-26,14.38,15.68,14.38,15.32,9920656.0
2023-10-27,15.2,15.57,14.935,15.119999999999996,10419193.0
2023-10-30,15.48,15.669999999999998,14.025,14.499999999999998,12227286.0
2023-10-31,14.36,15.029999999999998,14.015,14.759999999999998,7542235.0
2023-11-01,14.889999999999995,16.299999999999997,14.589999999999998,16.299999999999997,8609356.0
2023-11-02,16.44,17.4,16.339999999999996,16.83,8382788.0
2023-11-03,16.939999999999998,18.755,16.86,18.37,8125046.0
2023-11-06,18.67,18.679999999999996,17.739999999999995,18.13,3750554.0
2023-11-07,18.18,18.87,18.04,18.559999999999995,4775936.0
2023-11-08,18.519999999999996,18.955,18.285,18.53,3959625.0
2023-11-09,18.659999999999997,19.694999999999997,18.18,18.22,5720458.0
2023-11-10,18.44,20.78,18.209999999999997,20.45,7935678.0
2023-11-13,20.36,20.61,19.585,20.17,5084467.0
2023-11-14,20.23,22.385,19.959999999999997,22.379999999999995,9233419.0
2023-11-15,22.6,23.174999999999997,22.18,22.28,7132495.0
2023-11-16,22.54,22.9,22.14,22.409999999999997,5917196.0
2023-11-17,22.48,23.289999999999996,22.369999999999997,23.069999999999997,5427658.0
2023-11-20,23.019999999999996,24.41,22.979999999999997,24.21,5168977.0
2023-11-21,24.26,24.26,21.909999999999997,22.229999999999997,5612967.0
2023-11-22,22.49,24.109999999999996,22.399999999999995,22.93,5455545.0
2023-11-24,22.88,23.139999999999997,22.72,23.019999999999996,2193859.0
2023-11-27,22.94,23.54,22.61,22.89,3164538.0
2023-11-28,22.9,22.999999999999996,21.979999999999997,22.54,4997553.0
2023-11-29,22.75,24.29,22.75,23.38,6034724.0
